Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
27816914,WHOSIS_000016,REGION,AFR,YEAR,1990,SEX,BTSX,,,,,,,25.16 [24.27-27.07],25.16156,24.27493,27.06815,,2022-01-18T13:12:51Z,1990,1990-01-01,1990-12-31
27816915,WHOSIS_000016,REGION,AFR,YEAR,1991,SEX,BTSX,,,,,,,24.52 [23.73-26.34],24.5241,23.73016,26.34283,,2022-01-18T13:12:51Z,1991,1991-01-01,1991-12-31
27816916,WHOSIS_000016,REGION,AFR,YEAR,1992,SEX,BTSX,,,,,,,24.17 [23.46-25.93],24.17086,23.45529,25.92985,,2022-01-18T13:12:51Z,1992,1992-01-01,1992-12-31
27816917,WHOSIS_000016,REGION,AFR,YEAR,1993,SEX,BTSX,,,,,,,23.8 [23.16-25.5],23.80291,23.15932,25.49674,,2022-01-18T13:12:51Z,1993,1993-01-01,1993-12-31
27816918,WHOSIS_000016,REGION,AFR,YEAR,1994,SEX,BTSX,,,,,,,24.01 [23.42-25.66],24.0086,23.41973,25.66294,,2022-01-18T13:12:51Z,1994,1994-01-01,1994-12-31
27816919,WHOSIS_000016,REGION,AFR,YEAR,1995,SEX,BTSX,,,,,,,22.34 [21.8-23.88],22.33908,21.80191,23.87716,,2022-01-18T13:12:51Z,1995,1995-01-01,1995-12-31
27816920,WHOSIS_000016,REGION,AFR,YEAR,1996,SEX,BTSX,,,,,,,21.72 [21.22-23.19],21.71856,21.2243,23.18796,,2022-01-18T13:12:51Z,1996,1996-01-01,1996-12-31
27816921,WHOSIS_000016,REGION,AFR,YEAR,1997,SEX,BTSX,,,,,,,21.1 [20.65-22.51],21.10281,20.64611,22.51083,,2022-01-18T13:12:51Z,1997,1997-01-01,1997-12-31
27816922,WHOSIS_000016,REGION,AFR,YEAR,1998,SEX,BTSX,,,,,,,20.47 [20.04-21.8],20.46604,20.04165,21.80276,,2022-01-18T13:12:51Z,1998,1998-01-01,1998-12-31
27816923,WHOSIS_000016,REGION,AFR,YEAR,1999,SEX,BTSX,,,,,,,19.84 [19.45-21.12],19.84312,19.45376,21.12451,,2022-01-18T13:12:51Z,1999,1999-01-01,1999-12-31
27816924,WHOSIS_000016,REGION,AFR,YEAR,2000,SEX,BTSX,,,,,,,19.2 [18.84-20.44],19.20494,18.84306,20.43622,,2022-01-18T13:12:51Z,2000,2000-01-01,2000-12-31
27816925,WHOSIS_000016,REGION,AFR,YEAR,2001,SEX,BTSX,,,,,,,18.57 [18.23-19.74],18.57397,18.23148,19.74386,,2022-01-18T13:12:51Z,2001,2001-01-01,2001-12-31
27816926,WHOSIS_000016,REGION,AFR,YEAR,2002,SEX,BTSX,,,,,,,17.95 [17.61-19.08],17.95053,17.61473,19.08425,,2022-01-18T13:12:51Z,2002,2002-01-01,2002-12-31
27816927,WHOSIS_000016,REGION,AFR,YEAR,2003,SEX,BTSX,,,,,,,17.35 [17.03-18.45],17.35468,17.03048,18.45082,,2022-01-18T13:12:51Z,2003,2003-01-01,2003-12-31
27816928,WHOSIS_000016,REGION,AFR,YEAR,2004,SEX,BTSX,,,,,,,16.7 [16.39-17.78],16.70414,16.3918,17.77621,,2022-01-18T13:12:51Z,2004,2004-01-01,2004-12-31
27816929,WHOSIS_000016,REGION,AFR,YEAR,2005,SEX,BTSX,,,,,,,16.08 [15.76-17.13],16.07594,15.75967,17.12771,,2022-01-18T13:12:51Z,2005,2005-01-01,2005-12-31
27816930,WHOSIS_000016,REGION,AFR,YEAR,2006,SEX,BTSX,,,,,,,15.46 [15.14-16.49],15.45519,15.1429,16.49473,,2022-01-18T13:12:51Z,2006,2006-01-01,2006-12-31
27816931,WHOSIS_000016,REGION,AFR,YEAR,2007,SEX,BTSX,,,,,,,14.85 [14.54-15.88],14.84926,14.53739,15.8765,,2022-01-18T13:12:51Z,2007,2007-01-01,2007-12-31
27816932,WHOSIS_000016,REGION,AFR,YEAR,2008,SEX,BTSX,,,,,,,14.28 [13.95-15.29],14.27626,13.95114,15.28802,,2022-01-18T13:12:51Z,2008,2008-01-01,2008-12-31
27816933,WHOSIS_000016,REGION,AFR,YEAR,2009,SEX,BTSX,,,,,,,13.73 [13.39-14.73],13.72958,13.393980000000001,14.73332,,2022-01-18T13:12:51Z,2009,2009-01-01,2009-12-31
27816934,WHOSIS_000016,REGION,AFR,YEAR,2010,SEX,BTSX,,,,,,,13.22 [12.87-14.22],13.22305,12.86968,14.2232,,2022-01-18T13:12:51Z,2010,2010-01-01,2010-12-31
27816935,WHOSIS_000016,REGION,AFR,YEAR,2011,SEX,BTSX,,,,,,,12.76 [12.39-13.75],12.7573,12.38756,13.75045,,2022-01-18T13:12:51Z,2011,2011-01-01,2011-12-31
27816936,WHOSIS_000016,REGION,AFR,YEAR,2012,SEX,BTSX,,,,,,,12.33 [11.93-13.31],12.32567,11.93334,13.30753,,2022-01-18T13:12:51Z,2012,2012-01-01,2012-12-31
27816937,WHOSIS_000016,REGION,AFR,YEAR,2013,SEX,BTSX,,,,,,,11.92 [11.51-12.9],11.92292,11.50899,12.90231,,2022-01-18T13:12:51Z,2013,2013-01-01,2013-12-31
27816938,WHOSIS_000016,REGION,AFR,YEAR,2014,SEX,BTSX,,,,,,,11.57 [11.14-12.54],11.56569,11.13597,12.54052,,2022-01-18T13:12:51Z,2014,2014-01-01,2014-12-31
27816939,WHOSIS_000016,REGION,AFR,YEAR,2015,SEX,BTSX,,,,,,,11.21 [10.76-12.18],11.21097,10.76184,12.18269,,2022-01-18T13:12:51Z,2015,2015-01-01,2015-12-31
27816940,WHOSIS_000016,REGION,AFR,YEAR,2016,SEX,BTSX,,,,,,,10.88 [10.4-11.84],10.87745,10.40233,11.84416,,2022-01-18T13:12:51Z,2016,2016-01-01,2016-12-31
27816941,WHOSIS_000016,REGION,AFR,YEAR,2017,SEX,BTSX,,,,,,,10.57 [10.07-11.54],10.57437,10.07001,11.53895,,2022-01-18T13:12:51Z,2017,2017-01-01,2017-12-31
27816942,WHOSIS_000016,REGION,AFR,YEAR,2018,SEX,BTSX,,,,,,,10.29 [9.75-11.24],10.28795,9.74654,11.23527,,2022-01-18T13:12:51Z,2018,2018-01-01,2018-12-31
27816943,WHOSIS_000016,REGION,AFR,YEAR,2019,SEX,BTSX,,,,,,,10.02 [9.45-10.96],10.01762,9.44657,10.9565,,2022-01-18T13:12:51Z,2019,2019-01-01,2019-12-31
27816944,WHOSIS_000016,REGION,AFR,YEAR,2020,SEX,BTSX,,,,,,,9.73 [9.12-10.66],9.72678,9.11663,10.66118,,2022-01-18T13:12:51Z,2020,2020-01-01,2020-12-31
27816945,WHOSIS_000016,REGION,AMR,YEAR,1990,SEX,BTSX,,,,,,,2.53 [2.48-2.6],2.53418,2.48411,2.59584,,2022-01-18T13:12:51Z,1990,1990-01-01,1990-12-31
27816946,WHOSIS_000016,REGION,AMR,YEAR,1991,SEX,BTSX,,,,,,,2.42 [2.37-2.48],2.41954,2.37207,2.47773,,2022-01-18T13:12:51Z,1991,1991-01-01,1991-12-31
27816947,WHOSIS_000016,REGION,AMR,YEAR,1992,SEX,BTSX,,,,,,,2.31 [2.27-2.37],2.31334,2.26808,2.36815,,2022-01-18T13:12:51Z,1992,1992-01-01,1992-12-31
27816948,WHOSIS_000016,REGION,AMR,YEAR,1993,SEX,BTSX,,,,,,,2.22 [2.17-2.27],2.21604,2.17346,2.2679,,2022-01-18T13:12:51Z,1993,1993-01-01,1993-12-31
27816949,WHOSIS_000016,REGION,AMR,YEAR,1994,SEX,BTSX,,,,,,,2.13 [2.09-2.18],2.12836,2.08854,2.17745,,2022-01-18T13:12:51Z,1994,1994-01-01,1994-12-31
27816950,WHOSIS_000016,REGION,AMR,YEAR,1995,SEX,BTSX,,,,,,,2.05 [2.01-2.1],2.04907,2.01142,2.09531,,2022-01-18T13:12:51Z,1995,1995-01-01,1995-12-31
27816951,WHOSIS_000016,REGION,AMR,YEAR,1996,SEX,BTSX,,,,,,,1.97 [1.94-2.02],1.97463,1.93844,2.01844,,2022-01-18T13:12:51Z,1996,1996-01-01,1996-12-31
27816952,WHOSIS_000016,REGION,AMR,YEAR,1997,SEX,BTSX,,,,,,,1.9 [1.87-1.95],1.90494,1.87007,1.9468,,2022-01-18T13:12:51Z,1997,1997-01-01,1997-12-31
27816953,WHOSIS_000016,REGION,AMR,YEAR,1998,SEX,BTSX,,,,,,,2.08 [2.03-2.14],2.08244,2.03418,2.14205,,2022-01-18T13:12:51Z,1998,1998-01-01,1998-12-31
27816954,WHOSIS_000016,REGION,AMR,YEAR,1999,SEX,BTSX,,,,,,,1.93 [1.9-1.97],1.93388,1.90071,1.97385,,2022-01-18T13:12:51Z,1999,1999-01-01,1999-12-31
27816955,WHOSIS_000016,REGION,AMR,YEAR,2000,SEX,BTSX,,,,,,,1.72 [1.69-1.76],1.72107,1.68842,1.76038,,2022-01-18T13:12:51Z,2000,2000-01-01,2000-12-31
27816956,WHOSIS_000016,REGION,AMR,YEAR,2001,SEX,BTSX,,,,,,,1.68 [1.65-1.72],1.67784,1.64503,1.7173,,2022-01-18T13:12:51Z,2001,2001-01-01,2001-12-31
27816957,WHOSIS_000016,REGION,AMR,YEAR,2002,SEX,BTSX,,,,,,,1.63 [1.59-1.66],1.6252,1.59245,1.66461,,2022-01-18T13:12:51Z,2002,2002-01-01,2002-12-31
27816958,WHOSIS_000016,REGION,AMR,YEAR,2003,SEX,BTSX,,,,,,,1.59 [1.55-1.63],1.58528,1.55283,1.62564,,2022-01-18T13:12:51Z,2003,2003-01-01,2003-12-31
27816959,WHOSIS_000016,REGION,AMR,YEAR,2004,SEX,BTSX,,,,,,,1.58 [1.55-1.63],1.58319,1.54578,1.62901,,2022-01-18T13:12:51Z,2004,2004-01-01,2004-12-31
27816960,WHOSIS_000016,REGION,AMR,YEAR,2005,SEX,BTSX,,,,,,,1.53 [1.5-1.57],1.53324,1.50004,1.57463,,2022-01-18T13:12:51Z,2005,2005-01-01,2005-12-31
27816961,WHOSIS_000016,REGION,AMR,YEAR,2006,SEX,BTSX,,,,,,,1.48 [1.44-1.52],1.47527,1.44122,1.51736,,2022-01-18T13:12:51Z,2006,2006-01-01,2006-12-31
27816962,WHOSIS_000016,REGION,AMR,YEAR,2007,SEX,BTSX,,,,,,,1.44 [1.4-1.48],1.43536,1.40184,1.47827,,2022-01-18T13:12:52Z,2007,2007-01-01,2007-12-31
27816963,WHOSIS_000016,REGION,AMR,YEAR,2008,SEX,BTSX,,,,,,,1.39 [1.36-1.44],1.39449,1.36012,1.43794,,2022-01-18T13:12:52Z,2008,2008-01-01,2008-12-31
27816964,WHOSIS_000016,REGION,AMR,YEAR,2009,SEX,BTSX,,,,,,,1.36 [1.32-1.4],1.35597,1.3212,1.40015,,2022-01-18T13:12:52Z,2009,2009-01-01,2009-12-31
27816965,WHOSIS_000016,REGION,AMR,YEAR,2010,SEX,BTSX,,,,,,,2.84 [2.49-3.25],2.83608,2.488,3.25459,,2022-01-18T13:12:52Z,2010,2010-01-01,2010-12-31
27816966,WHOSIS_000016,REGION,AMR,YEAR,2011,SEX,BTSX,,,,,,,1.28 [1.24-1.32],1.27658,1.24076,1.3218,,2022-01-18T13:12:52Z,2011,2011-01-01,2011-12-31
27816967,WHOSIS_000016,REGION,AMR,YEAR,2012,SEX,BTSX,,,,,,,1.24 [1.21-1.29],1.24186,1.20546,1.28782,,2022-01-18T13:12:52Z,2012,2012-01-01,2012-12-31
27816968,WHOSIS_000016,REGION,AMR,YEAR,2013,SEX,BTSX,,,,,,,1.21 [1.17-1.26],1.21,1.17328,1.25697,,2022-01-18T13:12:52Z,2013,2013-01-01,2013-12-31
27816969,WHOSIS_000016,REGION,AMR,YEAR,2014,SEX,BTSX,,,,,,,1.18 [1.14-1.23],1.1818,1.14416,1.22977,,2022-01-18T13:12:52Z,2014,2014-01-01,2014-12-31
27816970,WHOSIS_000016,REGION,AMR,YEAR,2015,SEX,BTSX,,,,,,,1.16 [1.12-1.2],1.15624,1.11756,1.20431,,2022-01-18T13:12:52Z,2015,2015-01-01,2015-12-31
27816971,WHOSIS_000016,REGION,AMR,YEAR,2016,SEX,BTSX,,,,,,,1.13 [1.09-1.18],1.13234,1.09284,1.18073,,2022-01-18T13:12:52Z,2016,2016-01-01,2016-12-31
27816972,WHOSIS_000016,REGION,AMR,YEAR,2017,SEX,BTSX,,,,,,,1.12 [1.08-1.17],1.11984,1.07883,1.16804,,2022-01-18T13:12:52Z,2017,2017-01-01,2017-12-31
27816973,WHOSIS_000016,REGION,AMR,YEAR,2018,SEX,BTSX,,,,,,,1.1 [1.06-1.15],1.09842,1.05643,1.14691,,2022-01-18T13:12:52Z,2018,2018-01-01,2018-12-31
27816974,WHOSIS_000016,REGION,AMR,YEAR,2019,SEX,BTSX,,,,,,,1.07 [1.03-1.12],1.071,1.02781,1.1201,,2022-01-18T13:12:52Z,2019,2019-01-01,2019-12-31
27816975,WHOSIS_000016,REGION,AMR,YEAR,2020,SEX,BTSX,,,,,,,1.05 [1.0-1.1],1.0468,1.00175,1.09644,,2022-01-18T13:12:52Z,2020,2020-01-01,2020-12-31
27816976,WHOSIS_000016,REGION,EMR,YEAR,1990,SEX,BTSX,,,,,,,8.08 [7.8-8.42],8.07923,7.79565,8.41681,,2022-01-18T13:12:52Z,1990,1990-01-01,1990-12-31
27816977,WHOSIS_000016,REGION,EMR,YEAR,1991,SEX,BTSX,,,,,,,7.3 [7.03-7.61],7.29522,7.02793,7.61467,,2022-01-18T13:12:52Z,1991,1991-01-01,1991-12-31
27816978,WHOSIS_000016,REGION,EMR,YEAR,1992,SEX,BTSX,,,,,,,7.07 [6.81-7.38],7.07008,6.80675,7.37928,,2022-01-18T13:12:52Z,1992,1992-01-01,1992-12-31
27816979,WHOSIS_000016,REGION,EMR,YEAR,1993,SEX,BTSX,,,,,,,6.86 [6.6-7.16],6.85958,6.60201,7.16061,,2022-01-18T13:12:52Z,1993,1993-01-01,1993-12-31
27816980,WHOSIS_000016,REGION,EMR,YEAR,1994,SEX,BTSX,,,,,,,6.66 [6.41-6.96],6.66112,6.41015,6.95968,,2022-01-18T13:12:52Z,1994,1994-01-01,1994-12-31
27816981,WHOSIS_000016,REGION,EMR,YEAR,1995,SEX,BTSX,,,,,,,6.47 [6.22-6.76],6.46599,6.2191,6.76192,,2022-01-18T13:12:52Z,1995,1995-01-01,1995-12-31
27816982,WHOSIS_000016,REGION,EMR,YEAR,1996,SEX,BTSX,,,,,,,6.28 [6.04-6.58],6.28031,6.03514,6.57678,,2022-01-18T13:12:52Z,1996,1996-01-01,1996-12-31
27816983,WHOSIS_000016,REGION,EMR,YEAR,1997,SEX,BTSX,,,,,,,6.1 [5.86-6.41],6.10471,5.86203,6.40644,,2022-01-18T13:12:52Z,1997,1997-01-01,1997-12-31
27816984,WHOSIS_000016,REGION,EMR,YEAR,1998,SEX,BTSX,,,,,,,6.02 [5.78-6.34],6.02335,5.77689,6.33785,,2022-01-18T13:12:52Z,1998,1998-01-01,1998-12-31
27816985,WHOSIS_000016,REGION,EMR,YEAR,1999,SEX,BTSX,,,,,,,5.79 [5.55-6.11],5.79433,5.54793,6.11158,,2022-01-18T13:12:52Z,1999,1999-01-01,1999-12-31
27816986,WHOSIS_000016,REGION,EMR,YEAR,2000,SEX,BTSX,,,,,,,5.65 [5.4-5.97],5.6497,5.39962,5.97193,,2022-01-18T13:12:52Z,2000,2000-01-01,2000-12-31
27816987,WHOSIS_000016,REGION,EMR,YEAR,2001,SEX,BTSX,,,,,,,5.52 [5.26-5.84],5.5164,5.2619,5.84413,,2022-01-18T13:12:52Z,2001,2001-01-01,2001-12-31
27816988,WHOSIS_000016,REGION,EMR,YEAR,2002,SEX,BTSX,,,,,,,5.39 [5.13-5.72],5.39225,5.1314,5.72482,,2022-01-18T13:12:52Z,2002,2002-01-01,2002-12-31
27816989,WHOSIS_000016,REGION,EMR,YEAR,2003,SEX,BTSX,,,,,,,5.45 [5.18-5.79],5.45113,5.18315,5.7924,,2022-01-18T13:12:52Z,2003,2003-01-01,2003-12-31
27816990,WHOSIS_000016,REGION,EMR,YEAR,2004,SEX,BTSX,,,,,,,5.19 [4.91-5.53],5.18665,4.91195,5.531,,2022-01-18T13:12:52Z,2004,2004-01-01,2004-12-31
27816991,WHOSIS_000016,REGION,EMR,YEAR,2005,SEX,BTSX,,,,,,,5.78 [5.46-6.16],5.77647,5.46194,6.15708,,2022-01-18T13:12:52Z,2005,2005-01-01,2005-12-31
27816992,WHOSIS_000016,REGION,EMR,YEAR,2006,SEX,BTSX,,,,,,,5.06 [4.77-5.42],5.06191,4.77238,5.41872,,2022-01-18T13:12:52Z,2006,2006-01-01,2006-12-31
27816993,WHOSIS_000016,REGION,EMR,YEAR,2007,SEX,BTSX,,,,,,,5.01 [4.71-5.37],5.01069,4.71299,5.37361,,2022-01-18T13:12:52Z,2007,2007-01-01,2007-12-31
27816994,WHOSIS_000016,REGION,EMR,YEAR,2008,SEX,BTSX,,,,,,,5.02 [4.7-5.4],5.01863,4.70399,5.39588,,2022-01-18T13:12:52Z,2008,2008-01-01,2008-12-31
27816995,WHOSIS_000016,REGION,EMR,YEAR,2009,SEX,BTSX,,,,,,,4.85 [4.55-5.22],4.85362,4.54513,5.22184,,2022-01-18T13:12:52Z,2009,2009-01-01,2009-12-31
27816996,WHOSIS_000016,REGION,EMR,YEAR,2010,SEX,BTSX,,,,,,,4.83 [4.51-5.21],4.83025,4.50821,5.21461,,2022-01-18T13:12:52Z,2010,2010-01-01,2010-12-31
27816997,WHOSIS_000016,REGION,EMR,YEAR,2011,SEX,BTSX,,,,,,,4.74 [4.41-5.13],4.74223,4.41207,5.12961,,2022-01-18T13:12:52Z,2011,2011-01-01,2011-12-31
27816998,WHOSIS_000016,REGION,EMR,YEAR,2012,SEX,BTSX,,,,,,,4.72 [4.39-5.1],4.71659,4.38602,5.09558,,2022-01-18T13:12:52Z,2012,2012-01-01,2012-12-31
27816999,WHOSIS_000016,REGION,EMR,YEAR,2013,SEX,BTSX,,,,,,,4.66 [4.32-5.04],4.65796,4.32,5.03779,,2022-01-18T13:12:52Z,2013,2013-01-01,2013-12-31
27817000,WHOSIS_000016,REGION,EMR,YEAR,2014,SEX,BTSX,,,,,,,4.52 [4.17-4.9],4.5163,4.17095,4.89995,,2022-01-18T13:12:52Z,2014,2014-01-01,2014-12-31
27817001,WHOSIS_000016,REGION,EMR,YEAR,2015,SEX,BTSX,,,,,,,4.34 [3.99-4.73],4.34074,3.99254,4.72884,,2022-01-18T13:12:52Z,2015,2015-01-01,2015-12-31
27817002,WHOSIS_000016,REGION,EMR,YEAR,2016,SEX,BTSX,,,,,,,4.17 [3.81-4.55],4.16928,3.81328,4.55456,,2022-01-18T13:12:52Z,2016,2016-01-01,2016-12-31
27817003,WHOSIS_000016,REGION,EMR,YEAR,2017,SEX,BTSX,,,,,,,3.89 [3.53-4.27],3.89151,3.52848,4.27396,,2022-01-18T13:12:52Z,2017,2017-01-01,2017-12-31
27817004,WHOSIS_000016,REGION,EMR,YEAR,2018,SEX,BTSX,,,,,,,3.79 [3.41-4.17],3.78731,3.40864,4.17262,,2022-01-18T13:12:52Z,2018,2018-01-01,2018-12-31
27817005,WHOSIS_000016,REGION,EMR,YEAR,2019,SEX,BTSX,,,,,,,3.65 [3.26-4.04],3.65156,3.25972,4.03961,,2022-01-18T13:12:52Z,2019,2019-01-01,2019-12-31
27817006,WHOSIS_000016,REGION,EMR,YEAR,2020,SEX,BTSX,,,,,,,3.54 [3.12-3.93],3.54062,3.1192,3.93225,,2022-01-18T13:12:52Z,2020,2020-01-01,2020-12-31
27817007,WHOSIS_000016,REGION,EUR,YEAR,1990,SEX,BTSX,,,,,,,2.52 [2.48-2.56],2.51941,2.47855,2.55531,,2022-01-18T13:12:52Z,1990,1990-01-01,1990-12-31
27817008,WHOSIS_000016,REGION,EUR,YEAR,1991,SEX,BTSX,,,,,,,2.49 [2.45-2.53],2.49275,2.45402,2.52723,,2022-01-18T13:12:52Z,1991,1991-01-01,1991-12-31
27817009,WHOSIS_000016,REGION,EUR,YEAR,1992,SEX,BTSX,,,,,,,2.51 [2.47-2.54],2.50578,2.46952,2.53949,,2022-01-18T13:12:52Z,1992,1992-01-01,1992-12-31
27817010,WHOSIS_000016,REGION,EUR,YEAR,1993,SEX,BTSX,,,,,,,2.45 [2.42-2.48],2.45261,2.41813,2.48446,,2022-01-18T13:12:52Z,1993,1993-01-01,1993-12-31
27817011,WHOSIS_000016,REGION,EUR,YEAR,1994,SEX,BTSX,,,,,,,2.39 [2.36-2.42],2.39207,2.35929,2.42231,,2022-01-18T13:12:52Z,1994,1994-01-01,1994-12-31
27817012,WHOSIS_000016,REGION,EUR,YEAR,1995,SEX,BTSX,,,,,,,2.32 [2.29-2.35],2.31725,2.28631,2.34647,,2022-01-18T13:12:52Z,1995,1995-01-01,1995-12-31
27817013,WHOSIS_000016,REGION,EUR,YEAR,1996,SEX,BTSX,,,,,,,2.26 [2.23-2.29],2.2609,2.23102,2.28866,,2022-01-18T13:12:52Z,1996,1996-01-01,1996-12-31
27817014,WHOSIS_000016,REGION,EUR,YEAR,1997,SEX,BTSX,,,,,,,2.17 [2.14-2.19],2.16518,2.1371000000000002,2.19222,,2022-01-18T13:12:52Z,1997,1997-01-01,1997-12-31
27817015,WHOSIS_000016,REGION,EUR,YEAR,1998,SEX,BTSX,,,,,,,2.06 [2.04-2.09],2.06465,2.03759,2.09031,,2022-01-18T13:12:52Z,1998,1998-01-01,1998-12-31
27817016,WHOSIS_000016,REGION,EUR,YEAR,1999,SEX,BTSX,,,,,,,2.1 [2.06-2.13],2.09602,2.06465,2.12585,,2022-01-18T13:12:52Z,1999,1999-01-01,1999-12-31
27817017,WHOSIS_000016,REGION,EUR,YEAR,2000,SEX,BTSX,,,,,,,1.87 [1.85-1.89],1.87086,1.84624,1.8947,,2022-01-18T13:12:52Z,2000,2000-01-01,2000-12-31
27817018,WHOSIS_000016,REGION,EUR,YEAR,2001,SEX,BTSX,,,,,,,1.78 [1.76-1.81],1.78406,1.76119,1.80701,,2022-01-18T13:12:52Z,2001,2001-01-01,2001-12-31
27817019,WHOSIS_000016,REGION,EUR,YEAR,2002,SEX,BTSX,,,,,,,1.7 [1.68-1.73],1.70443,1.68315,1.72598,,2022-01-18T13:12:52Z,2002,2002-01-01,2002-12-31
27817020,WHOSIS_000016,REGION,EUR,YEAR,2003,SEX,BTSX,,,,,,,1.63 [1.61-1.65],1.62813,1.60823,1.64804,,2022-01-18T13:12:52Z,2003,2003-01-01,2003-12-31
27817021,WHOSIS_000016,REGION,EUR,YEAR,2004,SEX,BTSX,,,,,,,1.55 [1.53-1.57],1.55115,1.53342,1.56974,,2022-01-18T13:12:52Z,2004,2004-01-01,2004-12-31
27817022,WHOSIS_000016,REGION,EUR,YEAR,2005,SEX,BTSX,,,,,,,1.47 [1.46-1.49],1.47181,1.45596,1.48823,,2022-01-18T13:12:53Z,2005,2005-01-01,2005-12-31
27817023,WHOSIS_000016,REGION,EUR,YEAR,2006,SEX,BTSX,,,,,,,1.39 [1.38-1.4],1.39021,1.37595,1.40437,,2022-01-18T13:12:53Z,2006,2006-01-01,2006-12-31
27817024,WHOSIS_000016,REGION,EUR,YEAR,2007,SEX,BTSX,,,,,,,1.31 [1.3-1.32],1.30934,1.29766,1.32212,,2022-01-18T13:12:53Z,2007,2007-01-01,2007-12-31
27817025,WHOSIS_000016,REGION,EUR,YEAR,2008,SEX,BTSX,,,,,,,1.23 [1.22-1.24],1.2316,1.22147,1.24203,,2022-01-18T13:12:53Z,2008,2008-01-01,2008-12-31
27817026,WHOSIS_000016,REGION,EUR,YEAR,2009,SEX,BTSX,,,,,,,1.16 [1.15-1.17],1.1563,1.14818,1.16522,,2022-01-18T13:12:53Z,2009,2009-01-01,2009-12-31
27817027,WHOSIS_000016,REGION,EUR,YEAR,2010,SEX,BTSX,,,,,,,1.09 [1.08-1.09],1.08633,1.07972,1.09353,,2022-01-18T13:12:53Z,2010,2010-01-01,2010-12-31
27817028,WHOSIS_000016,REGION,EUR,YEAR,2011,SEX,BTSX,,,,,,,1.02 [1.02-1.03],1.02226,1.01669,1.02851,,2022-01-18T13:12:53Z,2011,2011-01-01,2011-12-31
27817029,WHOSIS_000016,REGION,EUR,YEAR,2012,SEX,BTSX,,,,,,,0.97 [0.96-0.97],0.96567,0.96096,0.97125,,2022-01-18T13:12:53Z,2012,2012-01-01,2012-12-31
27817030,WHOSIS_000016,REGION,EUR,YEAR,2013,SEX,BTSX,,,,,,,0.92 [0.91-0.92],0.91694,0.91241,0.92194,,2022-01-18T13:12:53Z,2013,2013-01-01,2013-12-31
27817031,WHOSIS_000016,REGION,EUR,YEAR,2014,SEX,BTSX,,,,,,,0.87 [0.87-0.88],0.87451,0.87054,0.8795,,2022-01-18T13:12:53Z,2014,2014-01-01,2014-12-31
27817032,WHOSIS_000016,REGION,EUR,YEAR,2015,SEX,BTSX,,,,,,,0.84 [0.83-0.84],0.83759,0.83342,0.84212,,2022-01-18T13:12:53Z,2015,2015-01-01,2015-12-31
27817033,WHOSIS_000016,REGION,EUR,YEAR,2016,SEX,BTSX,,,,,,,0.8 [0.8-0.81],0.80284,0.79865,0.80766,,2022-01-18T13:12:53Z,2016,2016-01-01,2016-12-31
27817034,WHOSIS_000016,REGION,EUR,YEAR,2017,SEX,BTSX,,,,,,,0.77 [0.77-0.78],0.76987,0.76547,0.77516,,2022-01-18T13:12:53Z,2017,2017-01-01,2017-12-31
27817035,WHOSIS_000016,REGION,EUR,YEAR,2018,SEX,BTSX,,,,,,,0.74 [0.73-0.74],0.7379,0.73292,0.74367,,2022-01-18T13:12:53Z,2018,2018-01-01,2018-12-31
27817036,WHOSIS_000016,REGION,EUR,YEAR,2019,SEX,BTSX,,,,,,,0.71 [0.7-0.71],0.70635,0.70061,0.71277,,2022-01-18T13:12:53Z,2019,2019-01-01,2019-12-31
27817037,WHOSIS_000016,REGION,EUR,YEAR,2020,SEX,BTSX,,,,,,,0.68 [0.67-0.69],0.67851,0.67158,0.68612,,2022-01-18T13:12:53Z,2020,2020-01-01,2020-12-31
27817038,WHOSIS_000016,REGION,GLOBAL,YEAR,1990,SEX,BTSX,,,,,,,9.66 [9.4-9.96],9.66063,9.40094,9.95519,,2022-01-18T13:12:53Z,1990,1990-01-01,1990-12-31
27817039,WHOSIS_000016,REGION,GLOBAL,YEAR,1991,SEX,BTSX,,,,,,,9.57 [9.33-9.85],9.56644,9.32687,9.84563,,2022-01-18T13:12:53Z,1991,1991-01-01,1991-12-31
27817040,WHOSIS_000016,REGION,GLOBAL,YEAR,1992,SEX,BTSX,,,,,,,9.02 [8.8-9.29],9.02337,8.8023,9.29101,,2022-01-18T13:12:53Z,1992,1992-01-01,1992-12-31
27817041,WHOSIS_000016,REGION,GLOBAL,YEAR,1993,SEX,BTSX,,,,,,,8.73 [8.53-8.98],8.73076,8.52652,8.98339,,2022-01-18T13:12:53Z,1993,1993-01-01,1993-12-31
27817042,WHOSIS_000016,REGION,GLOBAL,YEAR,1994,SEX,BTSX,,,,,,,8.53 [8.33-8.77],8.52547,8.33374,8.76675,,2022-01-18T13:12:53Z,1994,1994-01-01,1994-12-31
