Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28035070,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,1990,SEX,BTSX,,,,,,,158 659 [132 701-200 687],158659,132701,200687,,2022-01-26T15:47:00Z,1990,1990-01-01,1990-12-31
28035071,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,1991,SEX,BTSX,,,,,,,159 592 [134 770-198 313],159592,134770,198313,,2022-01-26T15:47:00Z,1991,1991-01-01,1991-12-31
28035072,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,1992,SEX,BTSX,,,,,,,162 722 [138 942-199 384],162722,138942,199384,,2022-01-26T15:47:00Z,1992,1992-01-01,1992-12-31
28035073,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,1993,SEX,BTSX,,,,,,,168 435 [144 876-203 898],168435,144876,203898,,2022-01-26T15:47:00Z,1993,1993-01-01,1993-12-31
28035074,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,1994,SEX,BTSX,,,,,,,189 088 [164 875-226 342],189088,164875,226342,,2022-01-26T15:47:00Z,1994,1994-01-01,1994-12-31
28035075,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,1995,SEX,BTSX,,,,,,,168 064 [145 708-200 352],168064,145708,200352,,2022-01-26T15:47:00Z,1995,1995-01-01,1995-12-31
28035076,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,1996,SEX,BTSX,,,,,,,168 559 [146 986-198 978],168559,146986,198978,,2022-01-26T15:47:00Z,1996,1996-01-01,1996-12-31
28035077,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,1997,SEX,BTSX,,,,,,,168 846 [147 709-198 289],168846,147709,198289,,2022-01-26T15:47:00Z,1997,1997-01-01,1997-12-31
28035078,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,1998,SEX,BTSX,,,,,,,168 759 [148 581-197 533],168759,148581,197533,,2022-01-26T15:47:00Z,1998,1998-01-01,1998-12-31
28035079,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,1999,SEX,BTSX,,,,,,,168 763 [149 149-196 603],168763,149149,196603,,2022-01-26T15:47:00Z,1999,1999-01-01,1999-12-31
28035080,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2000,SEX,BTSX,,,,,,,168 640 [149 651-195 733],168640,149651,195733,,2022-01-26T15:47:00Z,2000,2000-01-01,2000-12-31
28035081,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2001,SEX,BTSX,,,,,,,167 857 [149 284-194 476],167857,149284,194476,,2022-01-26T15:47:00Z,2001,2001-01-01,2001-12-31
28035082,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2002,SEX,BTSX,,,,,,,167 312 [148 831-193 154],167312,148831,193154,,2022-01-26T15:47:00Z,2002,2002-01-01,2002-12-31
28035083,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2003,SEX,BTSX,,,,,,,167 094 [148 835-192 936],167094,148835,192936,,2022-01-26T15:47:00Z,2003,2003-01-01,2003-12-31
28035084,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2004,SEX,BTSX,,,,,,,166 378 [147 976-192 387],166378,147976,192387,,2022-01-26T15:47:01Z,2004,2004-01-01,2004-12-31
28035085,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2005,SEX,BTSX,,,,,,,165 988 [147 539-192 015],165988,147539,192015,,2022-01-26T15:47:01Z,2005,2005-01-01,2005-12-31
28035086,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2006,SEX,BTSX,,,,,,,165 465 [146 733-191 598],165465,146733,191598,,2022-01-26T15:47:01Z,2006,2006-01-01,2006-12-31
28035087,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2007,SEX,BTSX,,,,,,,165 138 [146 016-191 384],165138,146016,191384,,2022-01-26T15:47:01Z,2007,2007-01-01,2007-12-31
28035088,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2008,SEX,BTSX,,,,,,,164 931 [145 434-191 884],164931,145434,191884,,2022-01-26T15:47:01Z,2008,2008-01-01,2008-12-31
28035089,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2009,SEX,BTSX,,,,,,,164 920 [144 783-192 989],164920,144783,192989,,2022-01-26T15:47:01Z,2009,2009-01-01,2009-12-31
28035090,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2010,SEX,BTSX,,,,,,,165 070 [144 203-194 527],165070,144203,194527,,2022-01-26T15:47:01Z,2010,2010-01-01,2010-12-31
28035091,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2011,SEX,BTSX,,,,,,,165 243 [143 876-196 144],165243,143876,196144,,2022-01-26T15:47:01Z,2011,2011-01-01,2011-12-31
28035092,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2012,SEX,BTSX,,,,,,,165 635 [143 428-198 861],165635,143428,198861,,2022-01-26T15:47:01Z,2012,2012-01-01,2012-12-31
28035093,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2013,SEX,BTSX,,,,,,,166 529 [143 483-201 670],166529,143483,201670,,2022-01-26T15:47:01Z,2013,2013-01-01,2013-12-31
28035094,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2014,SEX,BTSX,,,,,,,167 851 [144 316-205 368],167851,144316,205368,,2022-01-26T15:47:01Z,2014,2014-01-01,2014-12-31
28035095,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2015,SEX,BTSX,,,,,,,168 980 [144 840-209 805],168980,144840,209805,,2022-01-26T15:47:01Z,2015,2015-01-01,2015-12-31
28035096,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2016,SEX,BTSX,,,,,,,169 802 [144 692-215 046],169802,144692,215046,,2022-01-26T15:47:01Z,2016,2016-01-01,2016-12-31
28035097,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2017,SEX,BTSX,,,,,,,170 838 [145 276-221 245],170838,145276,221245,,2022-01-26T15:47:01Z,2017,2017-01-01,2017-12-31
28035098,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2018,SEX,BTSX,,,,,,,171 846 [145 890-227 288],171846,145890,227288,,2022-01-26T15:47:01Z,2018,2018-01-01,2018-12-31
28035099,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2019,SEX,BTSX,,,,,,,173 051 [147 221-233 673],173051,147221,233673,,2022-01-26T15:47:01Z,2019,2019-01-01,2019-12-31
28035100,CHILDMORT_DEATHS_10TO14,REGION,AFR,YEAR,2020,SEX,BTSX,,,,,,,173 528 [147 245-240 473],173528,147245,240473,,2022-01-26T15:47:01Z,2020,2020-01-01,2020-12-31
28035101,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,1990,SEX,BTSX,,,,,,,31 911 [30 502-33 426],31911,30502,33426,,2022-01-26T15:47:01Z,1990,1990-01-01,1990-12-31
28035102,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,1991,SEX,BTSX,,,,,,,31 233 [29 893-32 666],31233,29893,32666,,2022-01-26T15:47:01Z,1991,1991-01-01,1991-12-31
28035103,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,1992,SEX,BTSX,,,,,,,30 674 [29 382-32 067],30674,29382,32067,,2022-01-26T15:47:01Z,1992,1992-01-01,1992-12-31
28035104,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,1993,SEX,BTSX,,,,,,,30 224 [28 975-31 606],30224,28975,31606,,2022-01-26T15:47:01Z,1993,1993-01-01,1993-12-31
28035105,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,1994,SEX,BTSX,,,,,,,29 858 [28 635-31 207],29858,28635,31207,,2022-01-26T15:47:01Z,1994,1994-01-01,1994-12-31
28035106,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,1995,SEX,BTSX,,,,,,,29 507 [28 317-30 816],29507,28317,30816,,2022-01-26T15:47:01Z,1995,1995-01-01,1995-12-31
28035107,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,1996,SEX,BTSX,,,,,,,29 091 [27 935-30 338],29091,27935,30338,,2022-01-26T15:47:01Z,1996,1996-01-01,1996-12-31
28035108,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,1997,SEX,BTSX,,,,,,,28 651 [27 519-29 848],28651,27519,29848,,2022-01-26T15:47:01Z,1997,1997-01-01,1997-12-31
28035109,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,1998,SEX,BTSX,,,,,,,29 956 [28 323-31 640],29956,28323,31640,,2022-01-26T15:47:01Z,1998,1998-01-01,1998-12-31
28035110,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,1999,SEX,BTSX,,,,,,,29 000 [27 901-30 142],29000,27901,30142,,2022-01-26T15:47:01Z,1999,1999-01-01,1999-12-31
28035111,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2000,SEX,BTSX,,,,,,,27 325 [26 235-28 449],27325,26235,28449,,2022-01-26T15:47:01Z,2000,2000-01-01,2000-12-31
28035112,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2001,SEX,BTSX,,,,,,,27 017 [25 936-28 132],27017,25936,28132,,2022-01-26T15:47:01Z,2001,2001-01-01,2001-12-31
28035113,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2002,SEX,BTSX,,,,,,,26 553 [25 476-27 647],26553,25476,27647,,2022-01-26T15:47:01Z,2002,2002-01-01,2002-12-31
28035114,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2003,SEX,BTSX,,,,,,,26 239 [25 150-27 353],26239,25150,27353,,2022-01-26T15:47:01Z,2003,2003-01-01,2003-12-31
28035115,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2004,SEX,BTSX,,,,,,,26 191 [24 995-27 462],26191,24995,27462,,2022-01-26T15:47:01Z,2004,2004-01-01,2004-12-31
28035116,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2005,SEX,BTSX,,,,,,,25 749 [24 690-26 924],25749,24690,26924,,2022-01-26T15:47:01Z,2005,2005-01-01,2005-12-31
28035117,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2006,SEX,BTSX,,,,,,,25 223 [24 178-26 419],25223,24178,26419,,2022-01-26T15:47:01Z,2006,2006-01-01,2006-12-31
28035118,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2007,SEX,BTSX,,,,,,,24 814 [23 762-26 023],24814,23762,26023,,2022-01-26T15:47:01Z,2007,2007-01-01,2007-12-31
28035119,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2008,SEX,BTSX,,,,,,,24 367 [23 288-25 609],24367,23288,25609,,2022-01-26T15:47:01Z,2008,2008-01-01,2008-12-31
28035120,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2009,SEX,BTSX,,,,,,,23 919 [22 826-25 206],23919,22826,25206,,2022-01-26T15:47:01Z,2009,2009-01-01,2009-12-31
28035121,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2010,SEX,BTSX,,,,,,,44 758 [32 930-59 019],44758,32930,59019,,2022-01-26T15:47:01Z,2010,2010-01-01,2010-12-31
28035122,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2011,SEX,BTSX,,,,,,,22 935 [21 790-24 326],22935,21790,24326,,2022-01-26T15:47:01Z,2011,2011-01-01,2011-12-31
28035123,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2012,SEX,BTSX,,,,,,,22 470 [21 314-23 927],22470,21314,23927,,2022-01-26T15:47:01Z,2012,2012-01-01,2012-12-31
28035124,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2013,SEX,BTSX,,,,,,,22 056 [20 885-23 581],22056,20885,23581,,2022-01-26T15:47:01Z,2013,2013-01-01,2013-12-31
28035125,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2014,SEX,BTSX,,,,,,,21 688 [20 506-23 289],21688,20506,23289,,2022-01-26T15:47:01Z,2014,2014-01-01,2014-12-31
28035126,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2015,SEX,BTSX,,,,,,,21 340 [20 162-23 049],21340,20162,23049,,2022-01-26T15:47:01Z,2015,2015-01-01,2015-12-31
28035127,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2016,SEX,BTSX,,,,,,,20 994 [19 804-22 774],20994,19804,22774,,2022-01-26T15:47:01Z,2016,2016-01-01,2016-12-31
28035128,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2017,SEX,BTSX,,,,,,,20 804 [19 616-22 701],20804,19616,22701,,2022-01-26T15:47:01Z,2017,2017-01-01,2017-12-31
28035129,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2018,SEX,BTSX,,,,,,,20 464 [19 283-22 491],20464,19283,22491,,2022-01-26T15:47:01Z,2018,2018-01-01,2018-12-31
28035130,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2019,SEX,BTSX,,,,,,,19 994 [18 795-22 140],19994,18795,22140,,2022-01-26T15:47:01Z,2019,2019-01-01,2019-12-31
28035131,CHILDMORT_DEATHS_10TO14,REGION,AMR,YEAR,2020,SEX,BTSX,,,,,,,19 627 [18 401-21 926],19627,18401,21926,,2022-01-26T15:47:01Z,2020,2020-01-01,2020-12-31
28035132,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,1990,SEX,BTSX,,,,,,,52 118 [45 316-62 025],52118,45316,62025,,2022-01-26T15:47:01Z,1990,1990-01-01,1990-12-31
28035133,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,1991,SEX,BTSX,,,,,,,47 649 [41 774-56 385],47649,41774,56385,,2022-01-26T15:47:01Z,1991,1991-01-01,1991-12-31
28035134,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,1992,SEX,BTSX,,,,,,,47 736 [41 799-56 489],47736,41799,56489,,2022-01-26T15:47:01Z,1992,1992-01-01,1992-12-31
28035135,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,1993,SEX,BTSX,,,,,,,47 846 [41 868-56 750],47846,41868,56750,,2022-01-26T15:47:01Z,1993,1993-01-01,1993-12-31
28035136,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,1994,SEX,BTSX,,,,,,,47 924 [41 902-56 510],47924,41902,56510,,2022-01-26T15:47:01Z,1994,1994-01-01,1994-12-31
28035137,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,1995,SEX,BTSX,,,,,,,47 853 [41 946-55 960],47853,41946,55960,,2022-01-26T15:47:02Z,1995,1995-01-01,1995-12-31
28035138,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,1996,SEX,BTSX,,,,,,,47 555 [41 853-54 964],47555,41853,54964,,2022-01-26T15:47:02Z,1996,1996-01-01,1996-12-31
28035139,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,1997,SEX,BTSX,,,,,,,47 157 [41 653-54 064],47157,41653,54064,,2022-01-26T15:47:02Z,1997,1997-01-01,1997-12-31
28035140,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,1998,SEX,BTSX,,,,,,,47 556 [41 759-54 290],47556,41759,54290,,2022-01-26T15:47:02Z,1998,1998-01-01,1998-12-31
28035141,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,1999,SEX,BTSX,,,,,,,46 378 [40 850-52 478],46378,40850,52478,,2022-01-26T15:47:02Z,1999,1999-01-01,1999-12-31
28035142,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2000,SEX,BTSX,,,,,,,45 941 [40 267-51 898],45941,40267,51898,,2022-01-26T15:47:02Z,2000,2000-01-01,2000-12-31
28035143,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2001,SEX,BTSX,,,,,,,45 415 [39 493-51 271],45415,39493,51271,,2022-01-26T15:47:02Z,2001,2001-01-01,2001-12-31
28035144,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2002,SEX,BTSX,,,,,,,44 933 [38 658-50 826],44933,38658,50826,,2022-01-26T15:47:02Z,2002,2002-01-01,2002-12-31
28035145,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2003,SEX,BTSX,,,,,,,47 225 [40 570-53 256],47225,40570,53256,,2022-01-26T15:47:02Z,2003,2003-01-01,2003-12-31
28035146,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2004,SEX,BTSX,,,,,,,44 299 [37 737-50 483],44299,37737,50483,,2022-01-26T15:47:02Z,2004,2004-01-01,2004-12-31
28035147,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2005,SEX,BTSX,,,,,,,51 860 [43 926-59 557],51860,43926,59557,,2022-01-26T15:47:02Z,2005,2005-01-01,2005-12-31
28035148,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2006,SEX,BTSX,,,,,,,44 301 [37 892-50 918],44301,37892,50918,,2022-01-26T15:47:02Z,2006,2006-01-01,2006-12-31
28035149,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2007,SEX,BTSX,,,,,,,44 485 [37 941-51 846],44485,37941,51846,,2022-01-26T15:47:02Z,2007,2007-01-01,2007-12-31
28035150,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2008,SEX,BTSX,,,,,,,45 046 [37 986-53 660],45046,37986,53660,,2022-01-26T15:47:02Z,2008,2008-01-01,2008-12-31
28035151,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2009,SEX,BTSX,,,,,,,44 649 [37 523-54 043],44649,37523,54043,,2022-01-26T15:47:02Z,2009,2009-01-01,2009-12-31
28035152,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2010,SEX,BTSX,,,,,,,45 159 [37 469-55 739],45159,37469,55739,,2022-01-26T15:47:02Z,2010,2010-01-01,2010-12-31
28035153,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2011,SEX,BTSX,,,,,,,44 944 [36 861-56 689],44944,36861,56689,,2022-01-26T15:47:02Z,2011,2011-01-01,2011-12-31
28035154,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2012,SEX,BTSX,,,,,,,44 990 [36 475-57 868],44990,36475,57868,,2022-01-26T15:47:02Z,2012,2012-01-01,2012-12-31
28035155,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2013,SEX,BTSX,,,,,,,44 872 [35 781-59 086],44872,35781,59086,,2022-01-26T15:47:02Z,2013,2013-01-01,2013-12-31
28035156,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2014,SEX,BTSX,,,,,,,44 234 [34 486-60 122],44234,34486,60122,,2022-01-26T15:47:02Z,2014,2014-01-01,2014-12-31
28035157,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2015,SEX,BTSX,,,,,,,43 463 [32 994-61 506],43463,32994,61506,,2022-01-26T15:47:02Z,2015,2015-01-01,2015-12-31
28035158,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2016,SEX,BTSX,,,,,,,42 723 [31 749-62 792],42723,31749,62792,,2022-01-26T15:47:02Z,2016,2016-01-01,2016-12-31
28035159,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2017,SEX,BTSX,,,,,,,41 367 [29 930-63 292],41367,29930,63292,,2022-01-26T15:47:02Z,2017,2017-01-01,2017-12-31
28035160,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2018,SEX,BTSX,,,,,,,41 159 [29 200-64 917],41159,29200,64917,,2022-01-26T15:47:02Z,2018,2018-01-01,2018-12-31
28035161,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2019,SEX,BTSX,,,,,,,40 802 [28 695-65 887],40802,28695,65887,,2022-01-26T15:47:02Z,2019,2019-01-01,2019-12-31
28035162,CHILDMORT_DEATHS_10TO14,REGION,EMR,YEAR,2020,SEX,BTSX,,,,,,,40 605 [28 248-67 392],40605,28248,67392,,2022-01-26T15:47:02Z,2020,2020-01-01,2020-12-31
28035163,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,1990,SEX,BTSX,,,,,,,21 876 [19 728-24 427],21876,19728,24427,,2022-01-26T15:47:02Z,1990,1990-01-01,1990-12-31
28035164,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,1991,SEX,BTSX,,,,,,,22 121 [20 037-24 562],22121,20037,24562,,2022-01-26T15:47:02Z,1991,1991-01-01,1991-12-31
28035165,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,1992,SEX,BTSX,,,,,,,22 581 [20 572-24 922],22581,20572,24922,,2022-01-26T15:47:02Z,1992,1992-01-01,1992-12-31
28035166,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,1993,SEX,BTSX,,,,,,,22 586 [20 633-24 835],22586,20633,24835,,2022-01-26T15:47:02Z,1993,1993-01-01,1993-12-31
28035167,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,1994,SEX,BTSX,,,,,,,22 422 [20 553-24 549],22422,20553,24549,,2022-01-26T15:47:02Z,1994,1994-01-01,1994-12-31
28035168,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,1995,SEX,BTSX,,,,,,,22 054 [20 270-24 078],22054,20270,24078,,2022-01-26T15:47:02Z,1995,1995-01-01,1995-12-31
28035169,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,1996,SEX,BTSX,,,,,,,21 799 [20 105-23 726],21799,20105,23726,,2022-01-26T15:47:02Z,1996,1996-01-01,1996-12-31
28035170,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,1997,SEX,BTSX,,,,,,,21 469 [19 882-23 282],21469,19882,23282,,2022-01-26T15:47:02Z,1997,1997-01-01,1997-12-31
28035171,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,1998,SEX,BTSX,,,,,,,21 212 [19 734-22 904],21212,19734,22904,,2022-01-26T15:47:02Z,1998,1998-01-01,1998-12-31
28035172,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,1999,SEX,BTSX,,,,,,,22 359 [20 621-24 359],22359,20621,24359,,2022-01-26T15:47:02Z,1999,1999-01-01,1999-12-31
28035173,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2000,SEX,BTSX,,,,,,,20 344 [19 123-21 762],20344,19123,21762,,2022-01-26T15:47:02Z,2000,2000-01-01,2000-12-31
28035174,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2001,SEX,BTSX,,,,,,,19 508 [18 403-20 744],19508,18403,20744,,2022-01-26T15:47:02Z,2001,2001-01-01,2001-12-31
28035175,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2002,SEX,BTSX,,,,,,,18 431 [17 461-19 511],18431,17461,19511,,2022-01-26T15:47:02Z,2002,2002-01-01,2002-12-31
28035176,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2003,SEX,BTSX,,,,,,,17 233 [16 400-18 167],17233,16400,18167,,2022-01-26T15:47:02Z,2003,2003-01-01,2003-12-31
28035177,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2004,SEX,BTSX,,,,,,,16 068 [15 368-16 856],16068,15368,16856,,2022-01-26T15:47:02Z,2004,2004-01-01,2004-12-31
28035178,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2005,SEX,BTSX,,,,,,,15 018 [14 435-15 654],15018,14435,15654,,2022-01-26T15:47:02Z,2005,2005-01-01,2005-12-31
28035179,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2006,SEX,BTSX,,,,,,,14 100 [13 630-14 608],14100,13630,14608,,2022-01-26T15:47:02Z,2006,2006-01-01,2006-12-31
28035180,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2007,SEX,BTSX,,,,,,,13 260 [12 889-13 651],13260,12889,13651,,2022-01-26T15:47:02Z,2007,2007-01-01,2007-12-31
28035181,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2008,SEX,BTSX,,,,,,,12 483 [12 199-12 780],12483,12199,12780,,2022-01-26T15:47:02Z,2008,2008-01-01,2008-12-31
28035182,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2009,SEX,BTSX,,,,,,,11 767 [11 549-11 988],11767,11549,11988,,2022-01-26T15:47:02Z,2009,2009-01-01,2009-12-31
28035183,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2010,SEX,BTSX,,,,,,,11 125 [10 951-11 298],11125,10951,11298,,2022-01-26T15:47:02Z,2010,2010-01-01,2010-12-31
28035184,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2011,SEX,BTSX,,,,,,,10 576 [10 422-10 723],10576,10422,10723,,2022-01-26T15:47:02Z,2011,2011-01-01,2011-12-31
28035185,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2012,SEX,BTSX,,,,,,,10 126 [9986-10 262],10126,9986,10262,,2022-01-26T15:47:02Z,2012,2012-01-01,2012-12-31
28035186,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2013,SEX,BTSX,,,,,,,9769 [9633-9899],9769,9633,9899,,2022-01-26T15:47:02Z,2013,2013-01-01,2013-12-31
28035187,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2014,SEX,BTSX,,,,,,,9495 [9366-9626],9495,9366,9626,,2022-01-26T15:47:02Z,2014,2014-01-01,2014-12-31
28035188,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2015,SEX,BTSX,,,,,,,9299 [9174-9426],9299,9174,9426,,2022-01-26T15:47:02Z,2015,2015-01-01,2015-12-31
28035189,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2016,SEX,BTSX,,,,,,,9159 [9030-9286],9159,9030,9286,,2022-01-26T15:47:02Z,2016,2016-01-01,2016-12-31
28035190,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2017,SEX,BTSX,,,,,,,9049 [8923-9179],9049,8923,9179,,2022-01-26T15:47:02Z,2017,2017-01-01,2017-12-31
28035191,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2018,SEX,BTSX,,,,,,,8939 [8809-9090],8939,8809,9090,,2022-01-26T15:47:02Z,2018,2018-01-01,2018-12-31
28035192,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2019,SEX,BTSX,,,,,,,8826 [8672-9004],8826,8672,9004,,2022-01-26T15:47:02Z,2019,2019-01-01,2019-12-31
28035193,CHILDMORT_DEATHS_10TO14,REGION,EUR,YEAR,2020,SEX,BTSX,,,,,,,8706 [8500-8942],8706,8500,8942,,2022-01-26T15:47:02Z,2020,2020-01-01,2020-12-31
28035194,CHILDMORT_DEATHS_10TO14,REGION,GLOBAL,YEAR,1990,SEX,BTSX,,,,,,,536 723 [492 194-599 291],536723,492194,599291,,2022-01-26T15:47:02Z,1990,1990-01-01,1990-12-31
28035195,CHILDMORT_DEATHS_10TO14,REGION,GLOBAL,YEAR,1991,SEX,BTSX,,,,,,,543 477 [499 732-600 848],543477,499732,600848,,2022-01-26T15:47:02Z,1991,1991-01-01,1991-12-31
