Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
27815395,CM_04,REGION,AFR,YEAR,1990,SEX,BTSX,,,,,,,386 370 [372 588-416 048],386370,372588,416048,,2022-01-18T13:12:27Z,1990,1990-01-01,1990-12-31
27815396,CM_04,REGION,AFR,YEAR,1991,SEX,BTSX,,,,,,,387 299 [374 610-416 405],387299,374610,416405,,2022-01-18T13:12:27Z,1991,1991-01-01,1991-12-31
27815397,CM_04,REGION,AFR,YEAR,1992,SEX,BTSX,,,,,,,391 969 [380 227-420 869],391969,380227,420869,,2022-01-18T13:12:27Z,1992,1992-01-01,1992-12-31
27815398,CM_04,REGION,AFR,YEAR,1993,SEX,BTSX,,,,,,,395 293 [384 480-423 785],395293,384480,423785,,2022-01-18T13:12:27Z,1993,1993-01-01,1993-12-31
27815399,CM_04,REGION,AFR,YEAR,1994,SEX,BTSX,,,,,,,407 137 [397 033-435 556],407137,397033,435556,,2022-01-18T13:12:27Z,1994,1994-01-01,1994-12-31
27815400,CM_04,REGION,AFR,YEAR,1995,SEX,BTSX,,,,,,,385 194 [375 830-412 036],385194,375830,412036,,2022-01-18T13:12:27Z,1995,1995-01-01,1995-12-31
27815401,CM_04,REGION,AFR,YEAR,1996,SEX,BTSX,,,,,,,383 336 [374 519-409 575],383336,374519,409575,,2022-01-18T13:12:27Z,1996,1996-01-01,1996-12-31
27815402,CM_04,REGION,AFR,YEAR,1997,SEX,BTSX,,,,,,,380 741 [372 415-406 434],380741,372415,406434,,2022-01-18T13:12:27Z,1997,1997-01-01,1997-12-31
27815403,CM_04,REGION,AFR,YEAR,1998,SEX,BTSX,,,,,,,376 756 [368 864-401 635],376756,368864,401635,,2022-01-18T13:12:27Z,1998,1998-01-01,1998-12-31
27815404,CM_04,REGION,AFR,YEAR,1999,SEX,BTSX,,,,,,,372 073 [364 700-396 356],372073,364700,396356,,2022-01-18T13:12:27Z,1999,1999-01-01,1999-12-31
27815405,CM_04,REGION,AFR,YEAR,2000,SEX,BTSX,,,,,,,366 295 [359 327-390 022],366295,359327,390022,,2022-01-18T13:12:27Z,2000,2000-01-01,2000-12-31
27815406,CM_04,REGION,AFR,YEAR,2001,SEX,BTSX,,,,,,,362 461 [355 716-385 518],362461,355716,385518,,2022-01-18T13:12:27Z,2001,2001-01-01,2001-12-31
27815407,CM_04,REGION,AFR,YEAR,2002,SEX,BTSX,,,,,,,358 799 [352 027-381 678],358799,352027,381678,,2022-01-18T13:12:27Z,2002,2002-01-01,2002-12-31
27815408,CM_04,REGION,AFR,YEAR,2003,SEX,BTSX,,,,,,,355 444 [348 747-378 103],355444,348747,378103,,2022-01-18T13:12:28Z,2003,2003-01-01,2003-12-31
27815409,CM_04,REGION,AFR,YEAR,2004,SEX,BTSX,,,,,,,350 374 [343 768-373 063],350374,343768,373063,,2022-01-18T13:12:28Z,2004,2004-01-01,2004-12-31
27815410,CM_04,REGION,AFR,YEAR,2005,SEX,BTSX,,,,,,,344 844 [338 006-367 600],344844,338006,367600,,2022-01-18T13:12:28Z,2005,2005-01-01,2005-12-31
27815411,CM_04,REGION,AFR,YEAR,2006,SEX,BTSX,,,,,,,340 282 [333 354-363 360],340282,333354,363360,,2022-01-18T13:12:28Z,2006,2006-01-01,2006-12-31
27815412,CM_04,REGION,AFR,YEAR,2007,SEX,BTSX,,,,,,,335 822 [328 717-359 239],335822,328717,359239,,2022-01-18T13:12:28Z,2007,2007-01-01,2007-12-31
27815413,CM_04,REGION,AFR,YEAR,2008,SEX,BTSX,,,,,,,331 670 [324 064-355 356],331670,324064,355356,,2022-01-18T13:12:28Z,2008,2008-01-01,2008-12-31
27815414,CM_04,REGION,AFR,YEAR,2009,SEX,BTSX,,,,,,,327 493 [319 434-351 613],327493,319434,351613,,2022-01-18T13:12:28Z,2009,2009-01-01,2009-12-31
27815415,CM_04,REGION,AFR,YEAR,2010,SEX,BTSX,,,,,,,323 448 [314 748-348 088],323448,314748,348088,,2022-01-18T13:12:28Z,2010,2010-01-01,2010-12-31
27815416,CM_04,REGION,AFR,YEAR,2011,SEX,BTSX,,,,,,,320 755 [311 401-345 899],320755,311401,345899,,2022-01-18T13:12:28Z,2011,2011-01-01,2011-12-31
27815417,CM_04,REGION,AFR,YEAR,2012,SEX,BTSX,,,,,,,318 667 [308 463-344 222],318667,308463,344222,,2022-01-18T13:12:28Z,2012,2012-01-01,2012-12-31
27815418,CM_04,REGION,AFR,YEAR,2013,SEX,BTSX,,,,,,,316 899 [305 834-343 099],316899,305834,343099,,2022-01-18T13:12:28Z,2013,2013-01-01,2013-12-31
27815419,CM_04,REGION,AFR,YEAR,2014,SEX,BTSX,,,,,,,315 699 [303 903-342 476],315699,303903,342476,,2022-01-18T13:12:28Z,2014,2014-01-01,2014-12-31
27815420,CM_04,REGION,AFR,YEAR,2015,SEX,BTSX,,,,,,,313 658 [301 024-341 011],313658,301024,341011,,2022-01-18T13:12:28Z,2015,2015-01-01,2015-12-31
27815421,CM_04,REGION,AFR,YEAR,2016,SEX,BTSX,,,,,,,312 131 [298 426-340 036],312131,298426,340036,,2022-01-18T13:12:28Z,2016,2016-01-01,2016-12-31
27815422,CM_04,REGION,AFR,YEAR,2017,SEX,BTSX,,,,,,,310 837 [295 936-339 356],310837,295936,339356,,2022-01-18T13:12:28Z,2017,2017-01-01,2017-12-31
27815423,CM_04,REGION,AFR,YEAR,2018,SEX,BTSX,,,,,,,309 293 [292 937-337 934],309293,292937,337934,,2022-01-18T13:12:28Z,2018,2018-01-01,2018-12-31
27815424,CM_04,REGION,AFR,YEAR,2019,SEX,BTSX,,,,,,,307 459 [289 849-336 434],307459,289849,336434,,2022-01-18T13:12:28Z,2019,2019-01-01,2019-12-31
27815425,CM_04,REGION,AFR,YEAR,2020,SEX,BTSX,,,,,,,304 220 [285 049-333 602],304220,285049,333602,,2022-01-18T13:12:28Z,2020,2020-01-01,2020-12-31
27815426,CM_04,REGION,AMR,YEAR,1990,SEX,BTSX,,,,,,,37 310 [36 572-38 219],37310,36572,38219,,2022-01-18T13:12:28Z,1990,1990-01-01,1990-12-31
27815427,CM_04,REGION,AMR,YEAR,1991,SEX,BTSX,,,,,,,36 046 [35 338-36 914],36046,35338,36914,,2022-01-18T13:12:28Z,1991,1991-01-01,1991-12-31
27815428,CM_04,REGION,AMR,YEAR,1992,SEX,BTSX,,,,,,,34 819 [34 137-35 645],34819,34137,35645,,2022-01-18T13:12:28Z,1992,1992-01-01,1992-12-31
27815429,CM_04,REGION,AMR,YEAR,1993,SEX,BTSX,,,,,,,33 636 [32 989-34 424],33636,32989,34424,,2022-01-18T13:12:28Z,1993,1993-01-01,1993-12-31
27815430,CM_04,REGION,AMR,YEAR,1994,SEX,BTSX,,,,,,,32 523 [31 914-33 274],32523,31914,33274,,2022-01-18T13:12:28Z,1994,1994-01-01,1994-12-31
27815431,CM_04,REGION,AMR,YEAR,1995,SEX,BTSX,,,,,,,31 481 [30 902-32 192],31481,30902,32192,,2022-01-18T13:12:28Z,1995,1995-01-01,1995-12-31
27815432,CM_04,REGION,AMR,YEAR,1996,SEX,BTSX,,,,,,,30 530 [29 970-31 208],30530,29970,31208,,2022-01-18T13:12:28Z,1996,1996-01-01,1996-12-31
27815433,CM_04,REGION,AMR,YEAR,1997,SEX,BTSX,,,,,,,29 639 [29 096-30 291],29639,29096,30291,,2022-01-18T13:12:28Z,1997,1997-01-01,1997-12-31
27815434,CM_04,REGION,AMR,YEAR,1998,SEX,BTSX,,,,,,,32 594 [31 838-33 528],32594,31838,33528,,2022-01-18T13:12:28Z,1998,1998-01-01,1998-12-31
27815435,CM_04,REGION,AMR,YEAR,1999,SEX,BTSX,,,,,,,30 405 [29 883-31 034],30405,29883,31034,,2022-01-18T13:12:28Z,1999,1999-01-01,1999-12-31
27815436,CM_04,REGION,AMR,YEAR,2000,SEX,BTSX,,,,,,,27 122 [26 607-27 742],27122,26607,27742,,2022-01-18T13:12:28Z,2000,2000-01-01,2000-12-31
27815437,CM_04,REGION,AMR,YEAR,2001,SEX,BTSX,,,,,,,26 468 [25 950-27 091],26468,25950,27091,,2022-01-18T13:12:28Z,2001,2001-01-01,2001-12-31
27815438,CM_04,REGION,AMR,YEAR,2002,SEX,BTSX,,,,,,,25 589 [25 073-26 210],25589,25073,26210,,2022-01-18T13:12:28Z,2002,2002-01-01,2002-12-31
27815439,CM_04,REGION,AMR,YEAR,2003,SEX,BTSX,,,,,,,24 843 [24 334-25 476],24843,24334,25476,,2022-01-18T13:12:28Z,2003,2003-01-01,2003-12-31
27815440,CM_04,REGION,AMR,YEAR,2004,SEX,BTSX,,,,,,,24 653 [24 070-25 367],24653,24070,25367,,2022-01-18T13:12:28Z,2004,2004-01-01,2004-12-31
27815441,CM_04,REGION,AMR,YEAR,2005,SEX,BTSX,,,,,,,23 725 [23 211-24 366],23725,23211,24366,,2022-01-18T13:12:28Z,2005,2005-01-01,2005-12-31
27815442,CM_04,REGION,AMR,YEAR,2006,SEX,BTSX,,,,,,,22 769 [22 243-23 419],22769,22243,23419,,2022-01-18T13:12:28Z,2006,2006-01-01,2006-12-31
27815443,CM_04,REGION,AMR,YEAR,2007,SEX,BTSX,,,,,,,22 126 [21 609-22 788],22126,21609,22788,,2022-01-18T13:12:28Z,2007,2007-01-01,2007-12-31
27815444,CM_04,REGION,AMR,YEAR,2008,SEX,BTSX,,,,,,,21 490 [20 960-22 160],21490,20960,22160,,2022-01-18T13:12:28Z,2008,2008-01-01,2008-12-31
27815445,CM_04,REGION,AMR,YEAR,2009,SEX,BTSX,,,,,,,20 887 [20 351-21 568],20887,20351,21568,,2022-01-18T13:12:28Z,2009,2009-01-01,2009-12-31
27815446,CM_04,REGION,AMR,YEAR,2010,SEX,BTSX,,,,,,,43 626 [38 265-50 074],43626,38265,50074,,2022-01-18T13:12:28Z,2010,2010-01-01,2010-12-31
27815447,CM_04,REGION,AMR,YEAR,2011,SEX,BTSX,,,,,,,19 552 [19 003-20 245],19552,19003,20245,,2022-01-18T13:12:28Z,2011,2011-01-01,2011-12-31
27815448,CM_04,REGION,AMR,YEAR,2012,SEX,BTSX,,,,,,,18 955 [18 399-19 657],18955,18399,19657,,2022-01-18T13:12:28Z,2012,2012-01-01,2012-12-31
27815449,CM_04,REGION,AMR,YEAR,2013,SEX,BTSX,,,,,,,18 409 [17 850-19 124],18409,17850,19124,,2022-01-18T13:12:28Z,2013,2013-01-01,2013-12-31
27815450,CM_04,REGION,AMR,YEAR,2014,SEX,BTSX,,,,,,,17 923 [17 352-18 651],17923,17352,18651,,2022-01-18T13:12:28Z,2014,2014-01-01,2014-12-31
27815451,CM_04,REGION,AMR,YEAR,2015,SEX,BTSX,,,,,,,17 476 [16 891-18 203],17476,16891,18203,,2022-01-18T13:12:28Z,2015,2015-01-01,2015-12-31
27815452,CM_04,REGION,AMR,YEAR,2016,SEX,BTSX,,,,,,,17 048 [16 453-17 777],17048,16453,17777,,2022-01-18T13:12:28Z,2016,2016-01-01,2016-12-31
27815453,CM_04,REGION,AMR,YEAR,2017,SEX,BTSX,,,,,,,16 788 [16 173-17 511],16788,16173,17511,,2022-01-18T13:12:28Z,2017,2017-01-01,2017-12-31
27815454,CM_04,REGION,AMR,YEAR,2018,SEX,BTSX,,,,,,,16 393 [15 766-17 117],16393,15766,17117,,2022-01-18T13:12:28Z,2018,2018-01-01,2018-12-31
27815455,CM_04,REGION,AMR,YEAR,2019,SEX,BTSX,,,,,,,15 913 [15 271-16 643],15913,15271,16643,,2022-01-18T13:12:28Z,2019,2019-01-01,2019-12-31
27815456,CM_04,REGION,AMR,YEAR,2020,SEX,BTSX,,,,,,,15 491 [14 824-16 226],15491,14824,16226,,2022-01-18T13:12:28Z,2020,2020-01-01,2020-12-31
27815457,CM_04,REGION,EMR,YEAR,1990,SEX,BTSX,,,,,,,86 988 [83 923-90 638],86988,83923,90638,,2022-01-18T13:12:28Z,1990,1990-01-01,1990-12-31
27815458,CM_04,REGION,EMR,YEAR,1991,SEX,BTSX,,,,,,,80 832 [77 860-84 385],80832,77860,84385,,2022-01-18T13:12:28Z,1991,1991-01-01,1991-12-31
27815459,CM_04,REGION,EMR,YEAR,1992,SEX,BTSX,,,,,,,80 467 [77 460-83 999],80467,77460,83999,,2022-01-18T13:12:28Z,1992,1992-01-01,1992-12-31
27815460,CM_04,REGION,EMR,YEAR,1993,SEX,BTSX,,,,,,,79 927 [76 916-83 447],79927,76916,83447,,2022-01-18T13:12:28Z,1993,1993-01-01,1993-12-31
27815461,CM_04,REGION,EMR,YEAR,1994,SEX,BTSX,,,,,,,79 130 [76 139-82 689],79130,76139,82689,,2022-01-18T13:12:28Z,1994,1994-01-01,1994-12-31
27815462,CM_04,REGION,EMR,YEAR,1995,SEX,BTSX,,,,,,,77 962 [74 976-81 542],77962,74976,81542,,2022-01-18T13:12:28Z,1995,1995-01-01,1995-12-31
27815463,CM_04,REGION,EMR,YEAR,1996,SEX,BTSX,,,,,,,76 795 [73 788-80 432],76795,73788,80432,,2022-01-18T13:12:29Z,1996,1996-01-01,1996-12-31
27815464,CM_04,REGION,EMR,YEAR,1997,SEX,BTSX,,,,,,,75 371 [72 366-79 108],75371,72366,79108,,2022-01-18T13:12:29Z,1997,1997-01-01,1997-12-31
27815465,CM_04,REGION,EMR,YEAR,1998,SEX,BTSX,,,,,,,74 788 [71 719-78 705],74788,71719,78705,,2022-01-18T13:12:29Z,1998,1998-01-01,1998-12-31
27815466,CM_04,REGION,EMR,YEAR,1999,SEX,BTSX,,,,,,,72 180 [69 102-76 144],72180,69102,76144,,2022-01-18T13:12:29Z,1999,1999-01-01,1999-12-31
27815467,CM_04,REGION,EMR,YEAR,2000,SEX,BTSX,,,,,,,70 609 [67 475-74 648],70609,67475,74648,,2022-01-18T13:12:29Z,2000,2000-01-01,2000-12-31
27815468,CM_04,REGION,EMR,YEAR,2001,SEX,BTSX,,,,,,,69 333 [66 126-73 464],69333,66126,73464,,2022-01-18T13:12:29Z,2001,2001-01-01,2001-12-31
27815469,CM_04,REGION,EMR,YEAR,2002,SEX,BTSX,,,,,,,68 227 [64 918-72 447],68227,64918,72447,,2022-01-18T13:12:29Z,2002,2002-01-01,2002-12-31
27815470,CM_04,REGION,EMR,YEAR,2003,SEX,BTSX,,,,,,,69 489 [66 064-73 852],69489,66064,73852,,2022-01-18T13:12:29Z,2003,2003-01-01,2003-12-31
27815471,CM_04,REGION,EMR,YEAR,2004,SEX,BTSX,,,,,,,66 602 [63 066-71 036],66602,63066,71036,,2022-01-18T13:12:29Z,2004,2004-01-01,2004-12-31
27815472,CM_04,REGION,EMR,YEAR,2005,SEX,BTSX,,,,,,,74 692 [70 614-79 629],74692,70614,79629,,2022-01-18T13:12:29Z,2005,2005-01-01,2005-12-31
27815473,CM_04,REGION,EMR,YEAR,2006,SEX,BTSX,,,,,,,66 002 [62 218-70 667],66002,62218,70667,,2022-01-18T13:12:29Z,2006,2006-01-01,2006-12-31
27815474,CM_04,REGION,EMR,YEAR,2007,SEX,BTSX,,,,,,,65 960 [62 032-70 750],65960,62032,70750,,2022-01-18T13:12:29Z,2007,2007-01-01,2007-12-31
27815475,CM_04,REGION,EMR,YEAR,2008,SEX,BTSX,,,,,,,66 741 [62 547-71 772],66741,62547,71772,,2022-01-18T13:12:29Z,2008,2008-01-01,2008-12-31
27815476,CM_04,REGION,EMR,YEAR,2009,SEX,BTSX,,,,,,,65 242 [61 086-70 205],65242,61086,70205,,2022-01-18T13:12:29Z,2009,2009-01-01,2009-12-31
27815477,CM_04,REGION,EMR,YEAR,2010,SEX,BTSX,,,,,,,65 669 [61 281-70 908],65669,61281,70908,,2022-01-18T13:12:29Z,2010,2010-01-01,2010-12-31
27815478,CM_04,REGION,EMR,YEAR,2011,SEX,BTSX,,,,,,,65 242 [60 690-70 585],65242,60690,70585,,2022-01-18T13:12:29Z,2011,2011-01-01,2011-12-31
27815479,CM_04,REGION,EMR,YEAR,2012,SEX,BTSX,,,,,,,65 780 [61 160-71 079],65780,61160,71079,,2022-01-18T13:12:29Z,2012,2012-01-01,2012-12-31
27815480,CM_04,REGION,EMR,YEAR,2013,SEX,BTSX,,,,,,,65 947 [61 152-71 338],65947,61152,71338,,2022-01-18T13:12:29Z,2013,2013-01-01,2013-12-31
27815481,CM_04,REGION,EMR,YEAR,2014,SEX,BTSX,,,,,,,64 967 [59 989-70 499],64967,59989,70499,,2022-01-18T13:12:29Z,2014,2014-01-01,2014-12-31
27815482,CM_04,REGION,EMR,YEAR,2015,SEX,BTSX,,,,,,,63 458 [58 357-69 145],63458,58357,69145,,2022-01-18T13:12:29Z,2015,2015-01-01,2015-12-31
27815483,CM_04,REGION,EMR,YEAR,2016,SEX,BTSX,,,,,,,62 117 [56 803-67 870],62117,56803,67870,,2022-01-18T13:12:29Z,2016,2016-01-01,2016-12-31
27815484,CM_04,REGION,EMR,YEAR,2017,SEX,BTSX,,,,,,,59 176 [53 646-65 004],59176,53646,65004,,2022-01-18T13:12:29Z,2017,2017-01-01,2017-12-31
27815485,CM_04,REGION,EMR,YEAR,2018,SEX,BTSX,,,,,,,58 833 [52 941-64 831],58833,52941,64831,,2022-01-18T13:12:29Z,2018,2018-01-01,2018-12-31
27815486,CM_04,REGION,EMR,YEAR,2019,SEX,BTSX,,,,,,,57 907 [51 683-64 073],57907,51683,64073,,2022-01-18T13:12:29Z,2019,2019-01-01,2019-12-31
27815487,CM_04,REGION,EMR,YEAR,2020,SEX,BTSX,,,,,,,57 171 [50 356-63 507],57171,50356,63507,,2022-01-18T13:12:29Z,2020,2020-01-01,2020-12-31
27815488,CM_04,REGION,EUR,YEAR,1990,SEX,BTSX,,,,,,,32 521 [31 993-32 985],32521,31993,32985,,2022-01-18T13:12:29Z,1990,1990-01-01,1990-12-31
27815489,CM_04,REGION,EUR,YEAR,1991,SEX,BTSX,,,,,,,32 273 [31 771-32 720],32273,31771,32720,,2022-01-18T13:12:29Z,1991,1991-01-01,1991-12-31
27815490,CM_04,REGION,EUR,YEAR,1992,SEX,BTSX,,,,,,,32 515 [32 044-32 953],32515,32044,32953,,2022-01-18T13:12:29Z,1992,1992-01-01,1992-12-31
27815491,CM_04,REGION,EUR,YEAR,1993,SEX,BTSX,,,,,,,31 841 [31 393-32 255],31841,31393,32255,,2022-01-18T13:12:29Z,1993,1993-01-01,1993-12-31
27815492,CM_04,REGION,EUR,YEAR,1994,SEX,BTSX,,,,,,,30 972 [30 547-31 364],30972,30547,31364,,2022-01-18T13:12:29Z,1994,1994-01-01,1994-12-31
27815493,CM_04,REGION,EUR,YEAR,1995,SEX,BTSX,,,,,,,29 780 [29 382-30 156],29780,29382,30156,,2022-01-18T13:12:29Z,1995,1995-01-01,1995-12-31
27815494,CM_04,REGION,EUR,YEAR,1996,SEX,BTSX,,,,,,,28 719 [28 339-29 072],28719,28339,29072,,2022-01-18T13:12:29Z,1996,1996-01-01,1996-12-31
27815495,CM_04,REGION,EUR,YEAR,1997,SEX,BTSX,,,,,,,26 959 [26 609-27 296],26959,26609,27296,,2022-01-18T13:12:29Z,1997,1997-01-01,1997-12-31
27815496,CM_04,REGION,EUR,YEAR,1998,SEX,BTSX,,,,,,,24 998 [24 670-25 309],24998,24670,25309,,2022-01-18T13:12:29Z,1998,1998-01-01,1998-12-31
27815497,CM_04,REGION,EUR,YEAR,1999,SEX,BTSX,,,,,,,24 567 [24 199-24 917],24567,24199,24917,,2022-01-18T13:12:29Z,1999,1999-01-01,1999-12-31
27815498,CM_04,REGION,EUR,YEAR,2000,SEX,BTSX,,,,,,,21 251 [20 971-21 522],21251,20971,21522,,2022-01-18T13:12:29Z,2000,2000-01-01,2000-12-31
27815499,CM_04,REGION,EUR,YEAR,2001,SEX,BTSX,,,,,,,19 726 [19 473-19 980],19726,19473,19980,,2022-01-18T13:12:29Z,2001,2001-01-01,2001-12-31
27815500,CM_04,REGION,EUR,YEAR,2002,SEX,BTSX,,,,,,,18 408 [18 178-18 641],18408,18178,18641,,2022-01-18T13:12:29Z,2002,2002-01-01,2002-12-31
27815501,CM_04,REGION,EUR,YEAR,2003,SEX,BTSX,,,,,,,17 248 [17 037-17 459],17248,17037,17459,,2022-01-18T13:12:29Z,2003,2003-01-01,2003-12-31
27815502,CM_04,REGION,EUR,YEAR,2004,SEX,BTSX,,,,,,,16 174 [15 989-16 368],16174,15989,16368,,2022-01-18T13:12:29Z,2004,2004-01-01,2004-12-31
27815503,CM_04,REGION,EUR,YEAR,2005,SEX,BTSX,,,,,,,15 130 [14 967-15 299],15130,14967,15299,,2022-01-18T13:12:29Z,2005,2005-01-01,2005-12-31
27815504,CM_04,REGION,EUR,YEAR,2006,SEX,BTSX,,,,,,,14 128 [13 983-14 272],14128,13983,14272,,2022-01-18T13:12:29Z,2006,2006-01-01,2006-12-31
27815505,CM_04,REGION,EUR,YEAR,2007,SEX,BTSX,,,,,,,13 211 [13 093-13 340],13211,13093,13340,,2022-01-18T13:12:29Z,2007,2007-01-01,2007-12-31
27815506,CM_04,REGION,EUR,YEAR,2008,SEX,BTSX,,,,,,,12 397 [12 295-12 502],12397,12295,12502,,2022-01-18T13:12:29Z,2008,2008-01-01,2008-12-31
27815507,CM_04,REGION,EUR,YEAR,2009,SEX,BTSX,,,,,,,11 661 [11 579-11 751],11661,11579,11751,,2022-01-18T13:12:29Z,2009,2009-01-01,2009-12-31
27815508,CM_04,REGION,EUR,YEAR,2010,SEX,BTSX,,,,,,,11 007 [10 940-11 080],11007,10940,11080,,2022-01-18T13:12:29Z,2010,2010-01-01,2010-12-31
27815509,CM_04,REGION,EUR,YEAR,2011,SEX,BTSX,,,,,,,10 464 [10 407-10 528],10464,10407,10528,,2022-01-18T13:12:29Z,2011,2011-01-01,2011-12-31
27815510,CM_04,REGION,EUR,YEAR,2012,SEX,BTSX,,,,,,,10 037 [9988-10 095],10037,9988,10095,,2022-01-18T13:12:29Z,2012,2012-01-01,2012-12-31
27815511,CM_04,REGION,EUR,YEAR,2013,SEX,BTSX,,,,,,,9716 [9668-9769],9716,9668,9769,,2022-01-18T13:12:29Z,2013,2013-01-01,2013-12-31
27815512,CM_04,REGION,EUR,YEAR,2014,SEX,BTSX,,,,,,,9460 [9417-9514],9460,9417,9514,,2022-01-18T13:12:29Z,2014,2014-01-01,2014-12-31
27815513,CM_04,REGION,EUR,YEAR,2015,SEX,BTSX,,,,,,,9231 [9185-9281],9231,9185,9281,,2022-01-18T13:12:29Z,2015,2015-01-01,2015-12-31
27815514,CM_04,REGION,EUR,YEAR,2016,SEX,BTSX,,,,,,,8990 [8943-9044],8990,8943,9044,,2022-01-18T13:12:29Z,2016,2016-01-01,2016-12-31
27815515,CM_04,REGION,EUR,YEAR,2017,SEX,BTSX,,,,,,,8731 [8681-8791],8731,8681,8791,,2022-01-18T13:12:29Z,2017,2017-01-01,2017-12-31
27815516,CM_04,REGION,EUR,YEAR,2018,SEX,BTSX,,,,,,,8444 [8387-8510],8444,8387,8510,,2022-01-18T13:12:29Z,2018,2018-01-01,2018-12-31
27815517,CM_04,REGION,EUR,YEAR,2019,SEX,BTSX,,,,,,,8129 [8063-8203],8129,8063,8203,,2022-01-18T13:12:29Z,2019,2019-01-01,2019-12-31
27815518,CM_04,REGION,EUR,YEAR,2020,SEX,BTSX,,,,,,,7836 [7756-7924],7836,7756,7924,,2022-01-18T13:12:29Z,2020,2020-01-01,2020-12-31
27815519,CM_04,REGION,GLOBAL,YEAR,1990,SEX,BTSX,,,,,,,1 112 114 [1 082 078-1 146 192],1112114,1082078,1146192,,2022-01-18T13:12:29Z,1990,1990-01-01,1990-12-31
27815520,CM_04,REGION,GLOBAL,YEAR,1991,SEX,BTSX,,,,,,,1 123 238 [1 094 978-1 156 182],1123238,1094978,1156182,,2022-01-18T13:12:29Z,1991,1991-01-01,1991-12-31
27815521,CM_04,REGION,GLOBAL,YEAR,1992,SEX,BTSX,,,,,,,1 081 986 [1 055 361-1 114 229],1081986,1055361,1114229,,2022-01-18T13:12:29Z,1992,1992-01-01,1992-12-31
27815522,CM_04,REGION,GLOBAL,YEAR,1993,SEX,BTSX,,,,,,,1 069 090 [1 043 974-1 100 164],1069090,1043974,1100164,,2022-01-18T13:12:29Z,1993,1993-01-01,1993-12-31
27815523,CM_04,REGION,GLOBAL,YEAR,1994,SEX,BTSX,,,,,,,1 062 801 [1 038 799-1 093 011],1062801,1038799,1093011,,2022-01-18T13:12:29Z,1994,1994-01-01,1994-12-31
27815524,CM_04,REGION,GLOBAL,YEAR,1995,SEX,BTSX,,,,,,,1 019 444 [997 420-1 047 928],1019444,997420,1047928,,2022-01-18T13:12:29Z,1995,1995-01-01,1995-12-31
27815525,CM_04,REGION,GLOBAL,YEAR,1996,SEX,BTSX,,,,,,,994 301 [973 509-1 021 461],994301,973509,1021461,,2022-01-18T13:12:29Z,1996,1996-01-01,1996-12-31
27815526,CM_04,REGION,GLOBAL,YEAR,1997,SEX,BTSX,,,,,,,962 715 [943 400-988 641],962715,943400,988641,,2022-01-18T13:12:29Z,1997,1997-01-01,1997-12-31
27815527,CM_04,REGION,GLOBAL,YEAR,1998,SEX,BTSX,,,,,,,931 303 [913 214-955 478],931303,913214,955478,,2022-01-18T13:12:29Z,1998,1998-01-01,1998-12-31
27815528,CM_04,REGION,GLOBAL,YEAR,1999,SEX,BTSX,,,,,,,892 819 [875 687-915 602],892819,875687,915602,,2022-01-18T13:12:29Z,1999,1999-01-01,1999-12-31
27815529,CM_04,REGION,GLOBAL,YEAR,2000,SEX,BTSX,,,,,,,853 021 [836 984-874 967],853021,836984,874967,,2022-01-18T13:12:29Z,2000,2000-01-01,2000-12-31
27815530,CM_04,REGION,GLOBAL,YEAR,2001,SEX,BTSX,,,,,,,824 463 [809 074-845 714],824463,809074,845714,,2022-01-18T13:12:30Z,2001,2001-01-01,2001-12-31
27815531,CM_04,REGION,GLOBAL,YEAR,2002,SEX,BTSX,,,,,,,799 492 [784 733-820 257],799492,784733,820257,,2022-01-18T13:12:30Z,2002,2002-01-01,2002-12-31
27815532,CM_04,REGION,GLOBAL,YEAR,2003,SEX,BTSX,,,,,,,780 303 [765 656-800 617],780303,765656,800617,,2022-01-18T13:12:30Z,2003,2003-01-01,2003-12-31
27815533,CM_04,REGION,GLOBAL,YEAR,2004,SEX,BTSX,,,,,,,779 005 [763 808-799 714],779005,763808,799714,,2022-01-18T13:12:30Z,2004,2004-01-01,2004-12-31
27815534,CM_04,REGION,GLOBAL,YEAR,2005,SEX,BTSX,,,,,,,743 844 [729 383-763 807],743844,729383,763807,,2022-01-18T13:12:30Z,2005,2005-01-01,2005-12-31
27815535,CM_04,REGION,GLOBAL,YEAR,2006,SEX,BTSX,,,,,,,714 661 [700 297-734 504],714661,700297,734504,,2022-01-18T13:12:30Z,2006,2006-01-01,2006-12-31
27815536,CM_04,REGION,GLOBAL,YEAR,2007,SEX,BTSX,,,,,,,694 353 [679 910-714 531],694353,679910,714531,,2022-01-18T13:12:30Z,2007,2007-01-01,2007-12-31
27815537,CM_04,REGION,GLOBAL,YEAR,2008,SEX,BTSX,,,,,,,701 772 [685 853-723 968],701772,685853,723968,,2022-01-18T13:12:30Z,2008,2008-01-01,2008-12-31
27815538,CM_04,REGION,GLOBAL,YEAR,2009,SEX,BTSX,,,,,,,654 588 [639 544-675 308],654588,639544,675308,,2022-01-18T13:12:30Z,2009,2009-01-01,2009-12-31
