Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
27817408,WHOSIS_000003,REGION,AMR,YEAR,2019,SEX,BTSX,,,,,,,7.64 [7.25-8.2],7.63858,7.25198,8.19719,,2022-01-18T13:12:59Z,2019,2019-01-01,2019-12-31
27817409,WHOSIS_000003,REGION,AMR,YEAR,2020,SEX,BTSX,,,,,,,7.38 [6.92-8.04],7.38282,6.92284,8.03994,,2022-01-18T13:12:59Z,2020,2020-01-01,2020-12-31
27817410,WHOSIS_000003,REGION,EMR,YEAR,1990,SEX,BTSX,,,,,,,43.57 [41.54-45.58],43.57006,41.53638,45.57894,,2022-01-18T13:12:59Z,1990,1990-01-01,1990-12-31
27817411,WHOSIS_000003,REGION,EMR,YEAR,1991,SEX,BTSX,,,,,,,43.22 [41.36-45.17],43.2166,41.35577,45.17082,,2022-01-18T13:12:59Z,1991,1991-01-01,1991-12-31
27817412,WHOSIS_000003,REGION,EMR,YEAR,1992,SEX,BTSX,,,,,,,42.88 [41.06-44.8],42.88447,41.06027,44.80451,,2022-01-18T13:12:59Z,1992,1992-01-01,1992-12-31
27817413,WHOSIS_000003,REGION,EMR,YEAR,1993,SEX,BTSX,,,,,,,42.52 [40.77-44.39],42.51794,40.77004,44.39433,,2022-01-18T13:12:59Z,1993,1993-01-01,1993-12-31
27817414,WHOSIS_000003,REGION,EMR,YEAR,1994,SEX,BTSX,,,,,,,42.08 [40.39-43.92],42.07689,40.38741,43.92223,,2022-01-18T13:12:59Z,1994,1994-01-01,1994-12-31
27817415,WHOSIS_000003,REGION,EMR,YEAR,1995,SEX,BTSX,,,,,,,41.57 [39.94-43.42],41.57227,39.93566,43.41678,,2022-01-18T13:12:59Z,1995,1995-01-01,1995-12-31
27817416,WHOSIS_000003,REGION,EMR,YEAR,1996,SEX,BTSX,,,,,,,41.04 [39.43-42.84],41.0364,39.43472,42.83536,,2022-01-18T13:12:59Z,1996,1996-01-01,1996-12-31
27817417,WHOSIS_000003,REGION,EMR,YEAR,1997,SEX,BTSX,,,,,,,40.43 [38.85-42.18],40.43039,38.84605,42.18323,,2022-01-18T13:12:59Z,1997,1997-01-01,1997-12-31
27817418,WHOSIS_000003,REGION,EMR,YEAR,1998,SEX,BTSX,,,,,,,39.77 [38.24-41.47],39.76509,38.23787,41.47085,,2022-01-18T13:12:59Z,1998,1998-01-01,1998-12-31
27817419,WHOSIS_000003,REGION,EMR,YEAR,1999,SEX,BTSX,,,,,,,39.05 [37.54-40.76],39.05007,37.54198,40.76019,,2022-01-18T13:12:59Z,1999,1999-01-01,1999-12-31
27817420,WHOSIS_000003,REGION,EMR,YEAR,2000,SEX,BTSX,,,,,,,38.33 [36.83-39.99],38.32978,36.82818,39.99113,,2022-01-18T13:12:59Z,2000,2000-01-01,2000-12-31
27817421,WHOSIS_000003,REGION,EMR,YEAR,2001,SEX,BTSX,,,,,,,37.58 [36.12-39.26],37.58183,36.11894,39.25513,,2022-01-18T13:12:59Z,2001,2001-01-01,2001-12-31
27817422,WHOSIS_000003,REGION,EMR,YEAR,2002,SEX,BTSX,,,,,,,36.85 [35.4-38.51],36.84545,35.40276,38.50947,,2022-01-18T13:12:59Z,2002,2002-01-01,2002-12-31
27817423,WHOSIS_000003,REGION,EMR,YEAR,2003,SEX,BTSX,,,,,,,36.12 [34.71-37.76],36.11821,34.71072,37.75842,,2022-01-18T13:12:59Z,2003,2003-01-01,2003-12-31
27817424,WHOSIS_000003,REGION,EMR,YEAR,2004,SEX,BTSX,,,,,,,35.4 [34.05-37.02],35.39769,34.05446,37.02154,,2022-01-18T13:12:59Z,2004,2004-01-01,2004-12-31
27817425,WHOSIS_000003,REGION,EMR,YEAR,2005,SEX,BTSX,,,,,,,34.68 [33.31-36.31],34.67572,33.31205,36.3096,,2022-01-18T13:12:59Z,2005,2005-01-01,2005-12-31
27817426,WHOSIS_000003,REGION,EMR,YEAR,2006,SEX,BTSX,,,,,,,33.94 [32.55-35.58],33.94296,32.54731,35.57933,,2022-01-18T13:12:59Z,2006,2006-01-01,2006-12-31
27817427,WHOSIS_000003,REGION,EMR,YEAR,2007,SEX,BTSX,,,,,,,33.2 [31.79-34.88],33.20283,31.7904,34.87812,,2022-01-18T13:12:59Z,2007,2007-01-01,2007-12-31
27817428,WHOSIS_000003,REGION,EMR,YEAR,2008,SEX,BTSX,,,,,,,32.47 [31.03-34.19],32.46593,31.02559,34.18506,,2022-01-18T13:12:59Z,2008,2008-01-01,2008-12-31
27817429,WHOSIS_000003,REGION,EMR,YEAR,2009,SEX,BTSX,,,,,,,31.73 [30.27-33.5],31.72512,30.26708,33.49766,,2022-01-18T13:12:59Z,2009,2009-01-01,2009-12-31
27817430,WHOSIS_000003,REGION,EMR,YEAR,2010,SEX,BTSX,,,,,,,31.0 [29.5-32.85],30.99871,29.50477,32.84628,,2022-01-18T13:12:59Z,2010,2010-01-01,2010-12-31
27817431,WHOSIS_000003,REGION,EMR,YEAR,2011,SEX,BTSX,,,,,,,30.26 [28.71-32.23],30.25977,28.71401,32.22588,,2022-01-18T13:12:59Z,2011,2011-01-01,2011-12-31
27817432,WHOSIS_000003,REGION,EMR,YEAR,2012,SEX,BTSX,,,,,,,29.55 [27.96-31.66],29.55484,27.95738,31.66452,,2022-01-18T13:12:59Z,2012,2012-01-01,2012-12-31
27817433,WHOSIS_000003,REGION,EMR,YEAR,2013,SEX,BTSX,,,,,,,28.86 [27.23-31.13],28.86478,27.23208,31.1309,,2022-01-18T13:12:59Z,2013,2013-01-01,2013-12-31
27817434,WHOSIS_000003,REGION,EMR,YEAR,2014,SEX,BTSX,,,,,,,28.22 [26.5-30.67],28.2233,26.49713,30.66967,,2022-01-18T13:12:59Z,2014,2014-01-01,2014-12-31
27817435,WHOSIS_000003,REGION,EMR,YEAR,2015,SEX,BTSX,,,,,,,27.63 [25.81-30.25],27.6265,25.80525,30.2542,,2022-01-18T13:12:59Z,2015,2015-01-01,2015-12-31
27817436,WHOSIS_000003,REGION,EMR,YEAR,2016,SEX,BTSX,,,,,,,27.07 [25.12-29.92],27.06819,25.11761,29.91851,,2022-01-18T13:12:59Z,2016,2016-01-01,2016-12-31
27817437,WHOSIS_000003,REGION,EMR,YEAR,2017,SEX,BTSX,,,,,,,26.53 [24.41-29.69],26.5334,24.40905,29.69236,,2022-01-18T13:12:59Z,2017,2017-01-01,2017-12-31
27817438,WHOSIS_000003,REGION,EMR,YEAR,2018,SEX,BTSX,,,,,,,26.0 [23.66-29.46],25.99748,23.65688,29.45693,,2022-01-18T13:12:59Z,2018,2018-01-01,2018-12-31
27817439,WHOSIS_000003,REGION,EMR,YEAR,2019,SEX,BTSX,,,,,,,25.48 [22.89-29.38],25.48161,22.88861,29.38376,,2022-01-18T13:12:59Z,2019,2019-01-01,2019-12-31
27817440,WHOSIS_000003,REGION,EMR,YEAR,2020,SEX,BTSX,,,,,,,24.95 [22.09-29.41],24.9494,22.09132,29.41218,,2022-01-18T13:12:59Z,2020,2020-01-01,2020-12-31
27817441,WHOSIS_000003,REGION,EUR,YEAR,1990,SEX,BTSX,,,,,,,13.91 [13.26-14.69],13.91025,13.25599,14.68998,,2022-01-18T13:12:59Z,1990,1990-01-01,1990-12-31
27817442,WHOSIS_000003,REGION,EUR,YEAR,1991,SEX,BTSX,,,,,,,13.65 [13.04-14.39],13.65323,13.04469,14.393980000000001,,2022-01-18T13:12:59Z,1991,1991-01-01,1991-12-31
27817443,WHOSIS_000003,REGION,EUR,YEAR,1992,SEX,BTSX,,,,,,,13.41 [12.83-14.09],13.41131,12.82595,14.09361,,2022-01-18T13:12:59Z,1992,1992-01-01,1992-12-31
27817444,WHOSIS_000003,REGION,EUR,YEAR,1993,SEX,BTSX,,,,,,,13.15 [12.59-13.8],13.1486,12.58687,13.80362,,2022-01-18T13:12:59Z,1993,1993-01-01,1993-12-31
27817445,WHOSIS_000003,REGION,EUR,YEAR,1994,SEX,BTSX,,,,,,,12.83 [12.29-13.44],12.83046,12.29034,13.43972,,2022-01-18T13:12:59Z,1994,1994-01-01,1994-12-31
27817446,WHOSIS_000003,REGION,EUR,YEAR,1995,SEX,BTSX,,,,,,,12.44 [11.93-13.03],12.43917,11.92687,13.0257,,2022-01-18T13:12:59Z,1995,1995-01-01,1995-12-31
27817447,WHOSIS_000003,REGION,EUR,YEAR,1996,SEX,BTSX,,,,,,,12.0 [11.51-12.57],12.00098,11.51257,12.56811,,2022-01-18T13:12:59Z,1996,1996-01-01,1996-12-31
27817448,WHOSIS_000003,REGION,EUR,YEAR,1997,SEX,BTSX,,,,,,,11.54 [11.06-12.09],11.54133,11.06407,12.08756,,2022-01-18T13:12:59Z,1997,1997-01-01,1997-12-31
27817449,WHOSIS_000003,REGION,EUR,YEAR,1998,SEX,BTSX,,,,,,,11.07 [10.62-11.61],11.07224,10.61995,11.60521,,2022-01-18T13:12:59Z,1998,1998-01-01,1998-12-31
27817450,WHOSIS_000003,REGION,EUR,YEAR,1999,SEX,BTSX,,,,,,,10.61 [10.17-11.12],10.6116,10.17011,11.12266,,2022-01-18T13:12:59Z,1999,1999-01-01,1999-12-31
27817451,WHOSIS_000003,REGION,EUR,YEAR,2000,SEX,BTSX,,,,,,,10.16 [9.73-10.66],10.15731,9.72536,10.66122,,2022-01-18T13:12:59Z,2000,2000-01-01,2000-12-31
27817452,WHOSIS_000003,REGION,EUR,YEAR,2001,SEX,BTSX,,,,,,,9.68 [9.25-10.19],9.67957,9.24884,10.18895,,2022-01-18T13:12:59Z,2001,2001-01-01,2001-12-31
27817453,WHOSIS_000003,REGION,EUR,YEAR,2002,SEX,BTSX,,,,,,,9.19 [8.76-9.69],9.18929,8.76191,9.69499,,2022-01-18T13:12:59Z,2002,2002-01-01,2002-12-31
27817454,WHOSIS_000003,REGION,EUR,YEAR,2003,SEX,BTSX,,,,,,,8.72 [8.3-9.21],8.7188,8.29688,9.21086,,2022-01-18T13:12:59Z,2003,2003-01-01,2003-12-31
27817455,WHOSIS_000003,REGION,EUR,YEAR,2004,SEX,BTSX,,,,,,,8.28 [7.87-8.76],8.28285,7.86588,8.76159,,2022-01-18T13:12:59Z,2004,2004-01-01,2004-12-31
27817456,WHOSIS_000003,REGION,EUR,YEAR,2005,SEX,BTSX,,,,,,,7.89 [7.47-8.37],7.88638,7.46974,8.36897,,2022-01-18T13:12:59Z,2005,2005-01-01,2005-12-31
27817457,WHOSIS_000003,REGION,EUR,YEAR,2006,SEX,BTSX,,,,,,,7.51 [7.09-7.98],7.50638,7.09399,7.9832,,2022-01-18T13:12:59Z,2006,2006-01-01,2006-12-31
27817458,WHOSIS_000003,REGION,EUR,YEAR,2007,SEX,BTSX,,,,,,,7.12 [6.72-7.59],7.12006,6.71833,7.58523,,2022-01-18T13:12:59Z,2007,2007-01-01,2007-12-31
27817459,WHOSIS_000003,REGION,EUR,YEAR,2008,SEX,BTSX,,,,,,,6.73 [6.33-7.18],6.72926,6.33186,7.18107,,2022-01-18T13:12:59Z,2008,2008-01-01,2008-12-31
27817460,WHOSIS_000003,REGION,EUR,YEAR,2009,SEX,BTSX,,,,,,,6.39 [6.01-6.81],6.38613,6.0071,6.81131,,2022-01-18T13:12:59Z,2009,2009-01-01,2009-12-31
27817461,WHOSIS_000003,REGION,EUR,YEAR,2010,SEX,BTSX,,,,,,,6.11 [5.74-6.51],6.10528,5.74472,6.50943,,2022-01-18T13:12:59Z,2010,2010-01-01,2010-12-31
27817462,WHOSIS_000003,REGION,EUR,YEAR,2011,SEX,BTSX,,,,,,,5.86 [5.52-6.25],5.86377,5.52041,6.24506,,2022-01-18T13:12:59Z,2011,2011-01-01,2011-12-31
27817463,WHOSIS_000003,REGION,EUR,YEAR,2012,SEX,BTSX,,,,,,,5.63 [5.31-5.99],5.6298,5.30822,5.98526,,2022-01-18T13:12:59Z,2012,2012-01-01,2012-12-31
27817464,WHOSIS_000003,REGION,EUR,YEAR,2013,SEX,BTSX,,,,,,,5.4 [5.1-5.73],5.40014,5.09565,5.73278,,2022-01-18T13:12:59Z,2013,2013-01-01,2013-12-31
27817465,WHOSIS_000003,REGION,EUR,YEAR,2014,SEX,BTSX,,,,,,,5.16 [4.87-5.49],5.16492,4.87239,5.48708,,2022-01-18T13:12:59Z,2014,2014-01-01,2014-12-31
27817466,WHOSIS_000003,REGION,EUR,YEAR,2015,SEX,BTSX,,,,,,,4.93 [4.64-5.25],4.93114,4.64151,5.2483,,2022-01-18T13:12:59Z,2015,2015-01-01,2015-12-31
27817467,WHOSIS_000003,REGION,EUR,YEAR,2016,SEX,BTSX,,,,,,,4.72 [4.42-5.04],4.71619,4.42312,5.04012,,2022-01-18T13:12:59Z,2016,2016-01-01,2016-12-31
27817468,WHOSIS_000003,REGION,EUR,YEAR,2017,SEX,BTSX,,,,,,,4.53 [4.23-4.87],4.52978,4.23169,4.87374,,2022-01-18T13:13:00Z,2017,2017-01-01,2017-12-31
27817469,WHOSIS_000003,REGION,EUR,YEAR,2018,SEX,BTSX,,,,,,,4.36 [4.05-4.73],4.36051,4.05056,4.73075,,2022-01-18T13:13:00Z,2018,2018-01-01,2018-12-31
27817470,WHOSIS_000003,REGION,EUR,YEAR,2019,SEX,BTSX,,,,,,,4.19 [3.88-4.59],4.18975,3.87511,4.59136,,2022-01-18T13:13:00Z,2019,2019-01-01,2019-12-31
27817471,WHOSIS_000003,REGION,EUR,YEAR,2020,SEX,BTSX,,,,,,,4.02 [3.69-4.47],4.02174,3.69468,4.46544,,2022-01-18T13:13:00Z,2020,2020-01-01,2020-12-31
27817472,WHOSIS_000003,REGION,GLOBAL,YEAR,1990,SEX,BTSX,,,,,,,36.66 [35.63-37.82],36.65528,35.62682,37.82303,,2022-01-18T13:13:00Z,1990,1990-01-01,1990-12-31
27817473,WHOSIS_000003,REGION,GLOBAL,YEAR,1991,SEX,BTSX,,,,,,,36.2 [35.21-37.31],36.20486,35.21088,37.31355,,2022-01-18T13:13:00Z,1991,1991-01-01,1991-12-31
27817474,WHOSIS_000003,REGION,GLOBAL,YEAR,1992,SEX,BTSX,,,,,,,35.75 [34.8-36.81],35.74723,34.79697,36.81136,,2022-01-18T13:13:00Z,1992,1992-01-01,1992-12-31
27817475,WHOSIS_000003,REGION,GLOBAL,YEAR,1993,SEX,BTSX,,,,,,,35.27 [34.35-36.31],35.26759,34.34886,36.30614,,2022-01-18T13:13:00Z,1993,1993-01-01,1993-12-31
